,old_min,old_max,new_min,new_max,diff_min,diff_max
EX_3c3hmp_e,0.0,-8.346123934052456e-11,0.0,3.6962462064005573e-14,0.0,-8.349820180258857e-11
3C3HMPt_c_e,0.0,-8.344717833133085e-11,0.0,-1.6685255722030975e-15,0.0,-8.344550980575864e-11
3C3HMPt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
2MBTOHt_c_e,0.0,-8.537389953111068e-11,0.0,-8.249283719217405e-15,0.0,-8.536565024739147e-11
2MBTOHt_c_m,8.54027564684176e-11,0.0,1.71947006587383e-14,0.0,8.538556176775887e-11,0.0
EX_2mbald_e,0.0,-9.066271743853854e-11,0.0,1.1637791377447063e-14,0.0,-9.067435522991598e-11
2MBALDt_c_e,0.0,-9.064707272939389e-11,0.0,-4.974717866356188e-14,0.0,-9.059732555073033e-11
2MBALDt_c_m,-5.88056453023915e-17,-8.549796570866172e-11,-2.744263447444937e-15,-4.7760826002549383e-14,2.6854578021425455e-15,-8.545020488265916e-11
EX_2mbtoh_e,0.0,-8.546737904555049e-11,0.0,-4.6186431257972696e-14,0.0,-8.542119261429252e-11
EX_2mbac_e,0.0,0.0,0.0,0.0,0.0,0.0
IBTALDt_c_e,0.0,-1.2125608569667334e-10,0.0,-3.871252852069431e-14,0.0,-1.2121737316815263e-10
IBTALDt_c_m,0.0,-1.122828066971761e-10,0.0,1.1117473454951733e-13,0.0,-1.1239398143172562e-10
2OBUTt_c_m,0.0022377349825436527,0.002237725954434662,0.002235927996375712,0.002235927996360165,1.8069861679407412e-06,1.797958074496904e-06
EX_akg_e,0.0,-1.4797996778039228e-10,0.0,1.779964780157752e-13,0.0,-1.4815796425840807e-10
AKGt_c_n,0.0,-9.74762734375074e-11,0.0,-3.292064320687302e-14,0.0,-9.744335279430053e-11
AKGt_c_e,1.4775582883312376e-10,0.0,-3.9933772998630016e-14,0.0,1.477957626061224e-10,0.0
EX_2phetoh_e,0.0,0.0,0.0,0.0,0.0,0.0
2PHETOHt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
2PHETOHt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
3C4MOPt_c_m,0.0,-9.069561464360471e-11,0.0,2.3126754420905543e-15,0.0,-9.06979273190468e-11
3MOPt_c_e,8.875257357435525e-11,0.0,-1.5329203198057835e-14,0.0,8.87679027775533e-11,0.0
EX_3mbald_e,0.0,0.0,0.0,0.0,0.0,0.0
3MBALDt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
3MBALDt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
3HXPHBt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
AHMMPS4_c,3.90188398862755e-05,3.901880552127016e-05,3.89874106077512e-05,3.898741063337305e-05,3.142927852430147e-08,3.139488789710785e-08
EX_4abz_e,0.0,-8.224927060225454e-11,0.0,5.1714252780903696e-14,0.0,-8.230098485503544e-11
4ABZt_c_e,0.0,-8.22691131608706e-11,0.0,6.227751898738528e-14,0.0,-8.233139067985799e-11
4ABZt_c_m,3.901883988623045e-05,3.901881237317641e-05,3.898741060769182e-05,3.898741062800194e-05,3.142927853862649e-08,3.1401745174467724e-08
4ABUTNt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
4ABUTt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
4H2OGLTt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
4H2OGLTt_c_x,0.0,0.0,0.0,0.0,0.0,0.0
4HBZt_c_m,0.0,-9.211399038794895e-12,0.0,-1.6416261844178466e-15,0.0,-9.209757412610477e-12
NTD7pp_c,0.0,-4.516981394401386e-09,0.0,-9.720355460910823e-13,0.0,-4.5160093588552946e-09
NTD6pp_c,0.0,-6.210015095074518e-11,0.0,4.2943431101980235e-15,0.0,-6.210444529385538e-11
NTD3pp_c,0.0,-4.512121156200475e-09,0.0,4.0904184882463005e-12,0.0,-4.516211574688721e-09
NTD8_c,0.0,-6.241502805551323e-11,0.0,3.938768432297765e-14,0.0,-6.24544157398362e-11
NTD5_c,0.0,-4.515541706619364e-09,0.0,-3.2377180861667183e-12,0.0,-4.5123039885331974e-09
NTD1pp_c,0.0,-4.515567195799247e-09,0.0,-2.662607460233284e-12,0.0,-4.512904588339013e-09
NTD10pp_c,0.0,-6.961325368181585e-11,0.0,-3.791717836707515e-15,0.0,-6.960946196397915e-11
EX_5aop_e,0.0,-1.2797054988065823e-10,0.0,-5.512170480731215e-15,0.0,-1.279650377101775e-10
5AOPt_c_m,-0.0003121505949834517,-0.0003121507190873033,-0.0003118992848505954,-0.0003118992848613348,-2.513101328562939e-07,-2.514342259684905e-07
EX_5fthf_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_dann_e,0.0,0.0,0.0,0.0,0.0,0.0
DANNt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_8aonn_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_xan_e,0.0,-1.5739854612295145e-10,0.0,-1.5505214247517316e-14,0.0,-1.5738304090870394e-10
EX_acald_e,0.0,-2.6931902839077334e-10,0.0,7.096703965185028e-14,0.0,-2.693899954304252e-10
ACALDt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
ACALDt_c_e,2.691046161652923e-10,-3.606648457214206e-15,-3.314669587603839e-13,-6.664750643572133e-15,2.694360831240527e-10,3.058102186357927e-15
EX_ac_e,0.0,-3.263853405163638e-10,0.0,2.9919582433076463e-13,0.0,-3.266845363406946e-10
ACt_c_n,4.152929369227441e-11,0.0,-3.3728658130076865e-14,0.0,4.156302235040449e-11,0.0
ACCOAt_c_n,1.5044610286108594e-16,-4.143638032632909e-11,-7.757140449635045e-17,-2.5012151224657786e-15,2.280175073574364e-16,-4.143387911120662e-11
ACRNt_c_x,0.0,-6.938511513319939e-10,0.0,-6.659121280627426e-13,0.0,-6.931852392039312e-10
EX_ade_e,0.0,-1.4232754941349584e-10,0.0,5.244763227345909e-14,0.0,-1.423799970457693e-10
ADEt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
EX_pap_e,0.0,-6.242205060024394e-11,0.0,2.0616135542920663e-14,0.0,-6.244266673578687e-11
PAPt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
EX_adn_e,0.0,-6.602991263894652e-11,0.0,4.741824965094906e-14,0.0,-6.607733088859747e-11
ADPt_c_n,4.508273509635643e-09,0.0,-8.880734221257164e-12,0.0,4.5171542438569005e-09,0.0
ADPt_c_r,4.512264809246884e-09,0.0,8.927206503504948e-12,0.0,4.503337602743379e-09,0.0
AKGt_c_x,0.0,0.0,0.0,0.0,0.0,0.0
EX_alltt_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_alltn_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_tre_e,0.0,-5.3022169517830243e-11,0.0,1.88834132341704e-16,0.0,-5.3022358351962584e-11
EX_gam6p_e,0.0,-1.0134188706899677e-10,0.0,2.994084366388303e-14,0.0,-1.0137182791266065e-10
EX_nh4_e,-29.908675330315642,-2.5198159998706804,-29.908324873314513,-2.518264249471041,-0.0003504570011294561,-0.0015517503996393955
AMPt_c_n,4.1412172945877e-11,0.0,1.4166079685020639e-14,0.0,4.139800686619198e-11,0.0
ARGtps_m,0.0,0.0,0.0,0.0,0.0,0.0
ASNt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
ASPGLUt_c_x,0.0,0.0,0.0,0.0,0.0,0.0
ATPt_c_n,-6.881283674450263e-28,-4.51166569870777e-09,-3.9975728509357494e-29,3.3101828931878247e-12,-6.481526389356688e-28,-4.514975881600957e-09
ATPt_c_r,0.0,-4.510015775249758e-09,0.0,3.399702433021661e-12,0.0,-4.51341547768278e-09
EX_hco3_e,0.0,0.0,0.0,0.0,0.0,0.0
HCO3E_m,1.1263537432861721e-11,0.0,4.73909869104371e-14,0.0,1.1216146445951283e-11,0.0
HCO3E_n,0.0,0.0,0.0,0.0,0.0,0.0
HCO3E_c,2.392816231007635,2.3928162101271413,2.3997306407327814,2.3997306407436896,-0.006914409725146342,-0.006914430616548284
HCO3E_e,0.0,0.0,0.0,0.0,0.0,0.0
HCO3t_c_n,0.0,0.0,0.0,0.0,0.0,0.0
EX_co2_e,0.0,13.694429665218784,0.0,13.695030311921876,0.0,-0.0006006467030914564
CRNt_c_x,0.0,-6.939727650943172e-10,-2.864083360991067e-17,5.097985640200274e-13,2.864083360991067e-17,-6.944825636583373e-10
CRNCARt_c_x,0.0,-6.937334265102341e-10,0.0,3.4976097787577844e-13,0.0,-6.940831874881099e-10
CDPt_c_n,0.0,-7.043554736488126e-11,0.0,3.270865376429861e-14,0.0,-7.046825601864556e-11
EX_chol_e,0.0,-7.468774051817472e-11,0.0,-4.0634890000204625e-15,0.0,-7.46836770291747e-11
CHOLt_c_en,0.0,-2.254628843920567e-09,0.0,6.803045839318574e-13,0.0,-2.255309148504499e-09
CHRPL_c,0.0,-8.525612440734956e-11,0.0,-1.1013708756529645e-15,0.0,-8.525502303647391e-11
CITt_c_e,1.2951309827480366e-10,0.0,7.455845633171946e-14,0.0,1.2943853981847194e-10,0.0
EX_cit_e,0.0,-1.295705478052256e-10,0.0,5.78484858979767e-14,0.0,-1.2962839629112358e-10
CITICTta_x,0.0,0.0,0.0,0.0,0.0,0.0
CITMALta_x,0.0,0.0,0.0,0.0,0.0,0.0
CMPN_c,0.0,-1.5024912596938465e-09,0.0,8.547073011450103e-13,0.0,-1.5033459669949914e-09
CO2t_c_r,-0.0031531124511409193,-0.0031531124512099236,-0.003628508401377781,-0.0036285084013778263,0.00047539595023686184,0.0004753959501679027
CO2t_c_n,0.0,0.0,0.0,0.0,0.0,0.0
CO2t_c_x,0.0,0.0,0.0,0.0,0.0,0.0
CO2t_c_m,-5.9402681320970645,-5.9402681594535975,-5.936168999430745,-5.93616899940499,-0.0040991326663197825,-0.004099160048607331
CO2t_c_e,0.0,13.694429666824798,0.0,13.695030311921913,0.0,-0.0006006450971156596
COAt_c_r,-0.012935135605348393,-0.01293513561069919,-0.013880587990900611,-0.013880587990906506,0.000945452385552218,0.0009454523802073164
COAt_c_n,0.0,0.0,0.0,0.0,0.0,0.0
COAt_c_x,-4.512801371182939e-33,-1.5030144405671197e-09,0.0,1.4877965539281578e-12,-4.512801371182939e-33,-1.504502237121048e-09
EX_cytd_e,0.0,-7.164991488510381e-11,0.0,-8.49372345058651e-15,0.0,-7.164142116165323e-11
CYTK1_c,0.060289571766741996,0.0602895657536957,0.05890468917777002,0.0589046891749916,0.0013848825889719793,0.0013848765787040987
CYTK2_c,-0.002768386619367476,0.0,-0.002766156782684931,0.0,-2.2298366825451547e-06,0.0
EX_csn_e,0.0,-1.7748770029995918e-10,0.0,2.3930843149024245e-14,0.0,-1.775116311431082e-10
EX_arab__D_e,0.0,0.0,0.0,0.0,0.0,0.0
ARABDt_c,0.0,0.0,0.0,0.0,0.0,0.0
E4Pt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
EX_fru_e,0.0,-1.113828759888204e-10,0.0,-3.6147846555354006e-14,0.0,-1.1134672814226504e-10
EX_gal_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_galur_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_sbt__D_e,0.0,0.0,0.0,0.0,0.0,0.0
GAM6Pt_c,1.0123200231305143e-10,0.0,-1.0911946593127523e-13,0.0,1.013411217789827e-10,0.0
EX_glc__D_e,-5.0,-5.000000000108683,-5.0,-4.999999999999979,0.0,-1.0870415678709833e-10
EX_man_e,0.0,-1.1152747589620695e-10,0.0,6.134395873693629e-14,0.0,-1.1158881985494388e-10
EX_rib__D_e,0.0,0.0,0.0,0.0,0.0,0.0
SBTDt_c,0.0,0.0,0.0,0.0,0.0,0.0
EX_xyl__D_e,0.0,0.0,0.0,0.0,0.0,0.0
XYLt_c_e,1.3215726861522203e-10,0.0,8.674582777500621e-14,0.0,1.32070522787447e-10,0.0
DADPt_c_n,0.0,0.0,0.0,0.0,0.0,0.0
DCDPt_c_n,0.0,0.0,0.0,0.0,0.0,0.0
ATPHs_c,0.0,-1.304688873792852e-09,0.0,8.923774437595203e-13,0.0,-1.3055812512366114e-09
NTPDA2_c,0.0,-5.961122301647566e-11,0.0,-1.9520305621179253e-14,0.0,-5.959170271085447e-11
NDPDA1_c,0.0,-1.833237305558466e-09,0.0,-7.18828942793137e-13,0.0,-1.8325184766156729e-09
NDPDA2_c,0.0,-5.956896718008055e-11,0.0,-7.545645946387816e-14,0.0,-5.949351072061667e-11
DNADt_c_n,0.0,0.0,0.0,0.0,0.0,0.0
EX_dca_e,0.0,-3.630895188974363e-11,0.0,1.641149188929815e-14,0.0,-3.6325363381632924e-11
DADt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
DADK_c,6.195278559113763e-11,0.0,1.4108272939770733e-14,0.0,6.193867731819786e-11,0.0
EX_dcyt_e,0.0,-6.582706948093445e-11,0.0,2.898490484571418e-14,0.0,-6.585605438578017e-11
DCYTt_c_e,0.0,4.311668271459291e-15,0.0,1.4068283181800708e-15,0.0,2.9048399532792207e-15
DGSNt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
DINt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
DURIK1_c,0.0,-4.51756344621583e-09,0.0,1.0417283543993428e-13,0.0,-4.51766761905127e-09
DURIt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
DPCOAK_c,3.901883988641746e-05,3.9018826886333864e-05,3.8987410607865544e-05,3.898741061011267e-05,3.142927855191474e-08,3.141627622119629e-08
DGDPt_c_n,0.0,0.0,0.0,0.0,0.0,0.0
DHNPTt_c_m,3.901883988624256e-05,3.901881243651863e-05,3.898741060771605e-05,3.89874106473388e-05,3.142927852651053e-08,3.140178917983511e-08
SPRMAT_c,0.0,1.9509394258605054e-05,0.0,1.949370530594445e-05,0.0,1.5688952660602968e-08
DHFt_c_m,0.0,1.8428055270353353e-17,-7.577325357875556e-21,0.0,7.577325357875556e-21,1.8428055270353353e-17
DNTPPA_c,0.0,3.901881238256489e-05,0.0,3.898741061273544e-05,0.0,3.140176982944874e-08
DHPTt_c_m,-3.901881236690165e-05,-3.9018839885201377e-05,-3.8987410602599106e-05,-3.898741060703492e-05,-3.140176430254521e-08,-3.1429278166453765e-08
DHAPt_c_m,0.0,-3.761328924676846e-09,0.0,-3.470229924420501e-12,0.0,-3.757858694752426e-09
PPIt_c_x,4.511723315171278e-09,-4.231786306063829e-11,1.4363056523523757e-12,-1.7735586990952363e-14,4.510287009518926e-09,-4.2300127473647336e-11
DOLPt_c_r,-0.04516196378339196,-0.04516196603797072,-0.04512558853362379,-0.04512558853383555,-3.637524976816964e-05,-3.637750413516827e-05
EX_dttp_e,0.0,-5.5415006612844364e-11,0.0,2.3556882951583743e-14,0.0,-5.543856349579595e-11
DTTPt_c,5.5410430923410044e-11,6.142596124990111e-16,-3.604200049006309e-14,-1.3258504424495185e-16,5.544647292390011e-11,7.468446567439629e-16
DUDPt_c_n,2.2548654191740225e-09,0.0,-2.5772869070775145e-12,0.0,2.2574427060811e-09,0.0
DUMPt_c_n,0.0,-2.2568300557590436e-09,0.0,6.510802214996648e-13,0.0,-2.2574811359805433e-09
EX_epist_e,0.0,-1.1885537768357976e-11,0.0,8.693813454168936e-15,0.0,-1.1894231581812145e-11
ERGTETROLt_c_r,0.0,-1.1577888150121251e-11,0.0,-7.192206493809732e-15,0.0,-1.157069594362744e-11
EX_ergst_e,0.0,-1.1566309643232592e-11,0.0,-3.799963742621251e-15,0.0,-1.156250967948997e-11
ERGSTt_c_r,0.0,-1.156049553107331e-11,0.0,-1.3098294631378476e-14,0.0,-1.1547397236441931e-11
ERGSTt_c_l,0.0,0.0,0.0,0.0,0.0,0.0
ERGSTt_c_en,0.0,0.0,0.0,0.0,0.0,0.0
EX_etoh_e,0.0,-2.28119909926844e-10,0.0,-2.5814653961704083e-13,0.0,-2.2786176338722694e-10
ETOHt_c_e,0.0,-2.2846625083578107e-10,0.0,8.588465759803435e-14,0.0,-2.2855213549337911e-10
ETOHt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
EX_etha_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_etac_e,0.0,-1.3852675487699605e-10,0.0,8.038592265986128e-14,0.0,-1.3860714079965592e-10
FRDPt_c_m,3.9018839886275516e-05,3.901882995773614e-05,3.8987410607751215e-05,3.89874106076885e-05,3.142927852430147e-08,3.141935004764086e-08
DCAt_c_x,3.343484081923634e-11,0.0,-3.3656697831570534e-15,0.0,3.34382064890195e-11,0.0
DDCAt_c_x,1.503683186768444e-09,0.0,-1.0662460654264077e-12,0.0,1.5047494328338705e-09,0.0
TTDCAt_c_x,1.5017713158327821e-09,-1.5015766536824141e-10,-1.87177736958389e-12,8.652169859127552e-14,1.503643093202366e-09,-1.502441870668327e-10
OCTAt_c_x,6.45570557506517e-11,0.0,-3.527795641951737e-14,0.0,6.459233370707122e-11,0.0
TTDCAt_c_e,2.9607718352672974e-11,0.0,4.7386576004879015e-14,0.0,2.9560331776668095e-11,0.0
EX_fecost_e,0.0,0.0,0.0,0.0,0.0,0.0
FMNAT_m,9.643097858869916e-21,0.0,0.0,0.0,9.643097858869916e-21,0.0
EX_fmn_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_fol_e,0.0,-2.9267397935918883e-11,0.0,4.141160202530002e-15,0.0,-2.9271539096121414e-11
EX_for_e,0.0,-1.1312326939527448e-09,0.0,1.4816100852773651e-12,0.0,-1.1327143040380222e-09
FORt_c_m,0.0,-5.9379544562557986e-09,0.0,-4.8265289498490386e-12,0.0,-5.9331279273059495e-09
FORt_c_e,1.128825873217984e-09,0.0,-1.5679600927249424e-12,0.0,1.1303938333107089e-09,0.0
FUMt_c_e,1.9827552999068031e-10,0.0,1.3538031992897994e-13,0.0,1.9814014967075133e-10,0.0
FRUK_c,0.0,0.0,0.0,0.0,0.0,0.0
EX_fum_e,0.0,-1.9839308780935635e-10,0.0,-1.2191131020579855e-13,0.0,-1.9827117649915055e-10
EX_4abut_e,0.0,-1.5310995980342583e-10,0.0,6.2251208474488e-14,0.0,-1.5317221101190033e-10
GDPt_c_g,0.07458529281941341,0.07458529281778156,0.0745252151249286,0.07452521512492793,6.00776944848086e-05,6.0077692853627296e-05
GDPt_c_n,0.0,0.0,0.0,0.0,0.0,0.0
GDPMANNt_c_g,0.07458529281941334,0.07458529281778335,0.07452521512492856,0.07452521512492889,6.007769448478084e-05,6.007769285445996e-05
GLCt_c_v,4.512685196548499e-09,0.0,3.666797631737305e-13,0.0,4.512318516785325e-09,0.0
EX_gthox_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_gthrd_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyc_e,0.0,-1.946332903707475e-10,0.0,-4.149865322220186e-14,0.0,-1.945917917175253e-10
GLYC3Pt_c_m,0.0,-3.7588450871607716e-09,0.0,-4.004735869551029e-12,0.0,-3.754840351291221e-09
EX_gly_e,0.0,-4.1947508838719776e-10,0.0,2.9009156819933553e-13,0.0,-4.197651799553971e-10
GLYt_c_m,7.75340357734684,7.753403557570009,7.748529634322117,7.74852963434639,0.004873943024723104,0.0048739232236192365
GCALDt_c_m,-3.901881238028964e-05,-3.9018839886248445e-05,-3.89874105903691e-05,-3.898741060770393e-05,-3.140178992053493e-08,-3.142927854451506e-08
GCALDt_c_e,-7.803764566784301e-05,0.0,-7.797482124590934e-05,0.0,-6.282442193367513e-08,0.0
EX_gcald_e,0.0,7.80376456709402e-05,0.0,7.797482122508871e-05,0.0,6.282444585148676e-08
EX_glx_e,0.0,-4.3981678480156856e-10,0.0,-3.6368532370581635e-14,0.0,-4.3978041626919796e-10
GLXt_c_e,0.0,-4.3962246996964694e-10,0.0,-1.9602364991995583e-13,0.0,-4.39426446319727e-10
GLXt_c_x,0.0,-4.3962246996964694e-10,0.0,-1.9602364991995583e-13,0.0,-4.39426446319727e-10
EX_gua_e,0.0,-1.4462482780150422e-10,0.0,-1.3599804558833253e-13,0.0,-1.4448882975591587e-10
GUAt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
EX_gsn_e,0.0,0.0,0.0,0.0,0.0,0.0
GSNK_c,0.0,-4.688694728360067e-15,0.0,-4.395886184028025e-15,0.0,-2.9280854433204187e-16
GSNt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
GSNt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
Ht_c_e,0.0,-4.518396157618358e-09,0.0,3.750222075838115e-12,0.0,-4.522146379694196e-09
Ht_c_r,-8.759278201468356e-05,-8.759733379066577e-05,-0.00032649461083463746,-0.00032649461189892404,0.0002389018288199539,0.00023889727810825828
Ht_c_g,-0.0745852927158328,-0.07458529281941335,-0.07452521512491583,-0.07452521512492856,-6.0077590916959855e-05,-6.007769448479472e-05
Ht_c_l,-0.002021574305629403,-0.002021596441924403,-0.002019948497686858,-0.002019948479837251,-1.6258079425447887e-06,-1.6479620871521529e-06
Ht_c_n,4.5094055203106005e-09,0.0,5.685187180261738e-13,0.0,4.508837001592574e-09,0.0
Ht_c_x,1.5044408261960973e-09,-4.514949326474964e-09,7.611592773615779e-14,3.6503397334161716e-12,1.504364710268361e-09,-4.51859966620838e-09
Ht_c_v,0.0,-9.037547289194987e-09,0.0,-2.3214994120246436e-12,0.0,-9.035225789782963e-09
HXCCOAt_c_r,0.0015765562256049616,0.00157655621647419,0.0018142542006889134,0.0018142542006846347,-0.00023769797508395177,-0.00023769798421044474
EX_hxdcal_e,0.0,0.0,0.0,0.0,0.0,0.0
HDCAt_c_e,2.6044991779952513e-11,0.0,1.9117963790366732e-14,0.0,2.6025873816162145e-11,0.0
HDCEAt_c_e,2.8199235510123655e-11,0.0,-1.8256099194050785e-14,0.0,2.8217491609317705e-11,0.0
HISt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
H2O2t_c_n,0.0,0.0,0.0,0.0,0.0,0.0
HMGCOAt_c_m,0.0,-1.1844989908341188e-17,0.0,0.0,0.0,-1.1844989908341188e-17
EX_hxan_e,0.0,-1.4451116348474772e-10,0.0,-5.9349217940289e-14,0.0,-1.4445181426680745e-10
HXANt_c_e,1.425161538981601e-10,-5.266741292411506e-15,-9.11958341011454e-15,6.498540756943569e-15,1.425252734815702e-10,-1.1765282049355074e-14
EX_id3acald_e,0.0,-5.341209257409266e-11,0.0,-7.150324799428435e-14,0.0,-5.334058932609837e-11
ID3ACALDt_c_m,0.0,-5.44369220366304e-11,0.0,2.34104873402714e-14,0.0,-5.446033252397067e-11
ID3ACALDt_c_e,0.0,-5.338226772957777e-11,0.0,1.2465453944519898e-14,0.0,-5.339473318352229e-11
IND3ACt_c_m,5.443085202462587e-11,0.0,8.230015275054259e-15,0.0,5.442262200935082e-11,0.0
EX_ins_e,0.0,-6.747550447352085e-11,0.0,3.027572044227449e-14,0.0,-6.750578019396311e-11
INSt_c_e,6.70791296077438e-11,1.05010718691774e-14,-4.827244569651894e-14,1.3168541453106299e-15,6.712740205344032e-11,9.18421772386677e-15
INOSHPt_c_n,0.0,0.0,0.0,0.0,0.0,0.0
INSK_c,0.0,-9.811569179369626e-09,0.0,-5.265257449526317e-12,0.0,-9.8063039219201e-09
EX_fe2_e,-0.000298103936724631,-0.0002981039367311449,-0.0002978638170432179,-0.0002978638170432192,-2.4011968141309306e-07,-2.4011968792567867e-07
EX_iamac_e,0.0,-3.512478911028841e-10,0.0,-2.1989030411084928e-13,0.0,-3.510280007987733e-10
IAMOHt_c_e,0.0,2.9379986303977743e-15,0.0,-1.0888680173750635e-14,0.0,1.3826678804148409e-14
IAMOHt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
EX_iamoh_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_ibutoh_e,0.0,-1.1231873091225835e-10,0.0,3.885113206363045e-15,0.0,-1.1232261602546471e-10
EX_ibutac_e,0.0,-8.50292380591453e-11,0.0,-7.559055000125624e-14,0.0,-8.495364750914405e-11
IBUTOHt_c_e,0.0,-1.123726649608612e-10,0.0,1.0258399242090822e-14,0.0,-1.1238292336010329e-10
IBUTOHt_c_m,1.1221391734999563e-10,0.0,-2.2209897163040722e-13,0.0,1.1243601632162604e-10,0.0
EX_ibtald_e,0.0,-1.2112852285844226e-10,0.0,5.037912514559442e-14,0.0,-1.2117890198358785e-10
PHCHGS_m,0.0,0.0,0.0,0.0,0.0,0.0
AOBUTDs_c,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala__L_e,0.0,-2.1569067673578378e-10,0.0,1.6516732975752418e-13,0.0,-2.1585584406554132e-10
ALAt_c_m,0.15063379257942944,0.1506337904388533,0.15051245814805245,0.15051245814691105,0.0001213344313769904,0.00012133229194224993
EX_abt__L_e,0.0,-1.305261231543277e-09,0.0,-2.4817155979305077e-13,0.0,-1.3050130599834841e-09
ABTt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
ARABLt_c,0.0,0.0,0.0,0.0,0.0,0.0
EX_arab__L_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_arg__L_e,0.0,-9.537065256140839e-11,0.0,3.964293949088852e-14,0.0,-9.541029550089928e-11
EX_asn__L_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_asp__L_e,0.0,-2.032161143046051e-10,0.0,1.4318362569902525e-13,0.0,-2.0335929793030412e-10
CRNt_c_m,5.074143654868475e-11,-4.1786560955125155e-09,-7.0237170942502045e-15,-6.915201261510617e-14,5.0748460265779e-11,-4.1785869434999e-09
EX_cys__L_e,0.0,-1.3239579528887394e-10,0.0,-6.393904137178254e-14,0.0,-1.3233185624750217e-10
E4HGLUt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
E4HGLUt_c_x,0.0,0.0,0.0,0.0,0.0,0.0
EX_sbt__L_e,0.0,0.0,0.0,0.0,0.0,0.0
G5SADr_c,0.0,-1.503578192047712e-08,0.0,-5.714276640946653e-12,0.0,-1.5030067643836173e-08
EX_glu__L_e,0.0,-1.368319077605683e-10,0.0,3.679477049846e-14,0.0,-1.3686870253106676e-10
GLUt_c_n,0.0,0.0,0.0,0.0,0.0,0.0
EX_gln__L_e,0.0,0.0,0.0,0.0,0.0,0.0
GLNt_c_n,0.0,0.0,0.0,0.0,0.0,0.0
EX_his__L_e,0.0,0.0,0.0,0.0,0.0,0.0
HOMt_c_e,1.519776578625224e-10,0.0,1.4319633417040827e-14,0.0,1.5196333822910536e-10,0.0
EX_hom__L_e,0.0,-1.5210178976297389e-10,0.0,5.435566674231765e-14,0.0,-1.521561454297162e-10
EX_ile__L_e,0.0,0.0,0.0,0.0,0.0,0.0
ILEt_c_m,0.0908592705591812,0.09085927046868734,0.09078608434120942,0.09078608434133692,7.31862179717685e-05,7.318612735042473e-05
EX_leu__L_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_lys__L_e,0.0,-8.656560196899926e-11,0.0,6.408609773196577e-14,0.0,-8.662968806673122e-11
MALt_c_e,1.9845352766258289e-10,0.0,4.049810897022327e-14,0.0,1.9841302955361267e-10,0.0
EX_met__L_e,0.0,-7.993236450452051e-11,0.0,-4.5391436206512914e-14,0.0,-7.9886973068314e-11
EX_phe__L_e,0.0,-6.255675645006598e-11,0.0,-8.44099294299441e-14,0.0,-6.247234652063604e-11
EX_pro__L_e,0.0,-1.1417527783799961e-10,0.0,6.69196849366093e-14,0.0,-1.1424219752293622e-10
PROt_c_m,-0.06509786178705317,-0.06509787692643214,-0.06504542623560915,-0.06504542623683449,-5.24355514440189e-05,-5.245068959765231e-05
EX_ser__L_e,0.0,-2.475987154777719e-10,0.0,1.1076386745397517e-13,0.0,-2.477094793452259e-10
SERt_c_r,0.0031531124512099245,0.003153112441656598,0.003628508401377827,0.0036285084013777742,-0.0004753959501679027,-0.0004753959597211762
SBTLt_c,0.0,0.0,0.0,0.0,0.0,0.0
