rxn_src	dir	enz	protein_stoich	status	comments
PLACpg_mm	FWD	rt3355	rt3355:1	protStoichAsgnAuto	 
PLADpc_en	FWD	rt5655	rt5655:1	protStoichAsgnAuto	 
PLADpc_en	FWD	rt8446	rt8446:1	protStoichAsgnAuto	 
PMANM_c	FWD	rt0873	rt0873:2	protStoichAsgnAuto	 
PMANM_c	REV	rt0873	rt0873:2	protStoichAsgnAuto	 
PMDPHT_c	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
PMEMT_rm	FWD	rt4380	rt4380:1	protStoichAsgnAuto	 
PMEVK_c	FWD	rt0334	rt0334:1	protStoichAsgnAuto	 
PMI12346PS_c	FWD	rt1395	rt1395:1	protStoichAsgnAuto	 
PMI1346PS_c	FWD	rt1395	rt1395:1	protStoichAsgnAuto	 
PMPK_c	FWD	rt4410	rt4410:1	protStoichAsgnAuto	 
PMTCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PMTCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
PMTCOAt_c_r	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PMTCOAt_c_r	REV	SPONT	zeroCost	protStoichAsgnAuto	
PMTCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PMTCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
PNP_c	FWD	rt7908_c	rt7908_c:1	protStoichAsgnManual	Used scRBA stoich.
PNTK_c	FWD	rt5817	rt5817:1	protStoichAsgnAuto	 
PNTOtps_e	FWD	rt3985	rt3985:1	protStoichAsgnAuto	 
PNTOtps_e	REV	rt3985	rt3985:1	protStoichAsgnAuto	 
POLYAO1_c	FWD	rt7571	rt7571:1	protStoichAsgnAuto	 
POLYAO2_c	FWD	rt7571	rt7571:1	protStoichAsgnAuto	 
POLYAO3_c	FWD	rt7571	rt7571:1	protStoichAsgnAuto	 
PPA_c	FWD	rt7511	rt7511:1	protStoichAsgnAuto	 
PPAt_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
PPAt_c_e	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
PPAt_c_m	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
PPAt_c_m	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
PPBNGD_c	FWD	rt6350	rt6350:1	protStoichAsgnAuto	 
PPBNGS_1_c	FWD	rt5026	rt5026:8	protStoichAsgnAuto	 
PPCDC_c	FWD	rt0168	rt0168:1	protStoichAsgnAuto	 
PPCK_c	FWD	rt2473	rt2473:1	protStoichAsgnAuto	 
PPGPPDP_c	FWD	rt8139	rt8139:1	protStoichAsgnAuto	 
PPIt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PPIt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
PPIt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PPIt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
PPIt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PPIt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
PPIt_c_x	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PPIt_c_x	REV	SPONT	zeroCost	protStoichAsgnAuto	
PPIt_m_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PPIt_m_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
PPM_c	FWD	rt1591	rt1591:1	protStoichAsgnAuto	 
PPM_c	REV	rt1591	rt1591:1	protStoichAsgnManual	 
PPM_c	FWD	rt5343	rt5343:1	protStoichAsgnAuto	 
PPM_c	REV	rt5343	rt5343:1	protStoichAsgnManual	 
PPNCL2_c	FWD	rt0510	rt0510:1	protStoichAsgnAuto	 
PPND2_c	FWD	rt7857	rt7857:1	protStoichAsgnAuto	 
PPNDH_c	FWD	rt5827	rt5827:1	protStoichAsgnAuto	 
PPPG9t_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PPPG9t_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
PPPGO_m	FWD	rt3499	rt3499:1	protStoichAsgnAuto	 
PPTT_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PPTT_m	FWD	rt0532	rt0532:1	protStoichAsgnAuto	 
PRAGSi_c	FWD	rt5891	rt5891:1	protStoichAsgnAuto	 
PRAIi_c	FWD	rt8196	rt8196:1	protStoichAsgnAuto	 
PRAIS_c	FWD	rt5891	rt5891:1	protStoichAsgnAuto	 
PRAMPC_c	FWD	rt3278	rt3278:1	protStoichAsgnAuto	 
PRASCSi_c	FWD	rt0852	rt0852:1	protStoichAsgnAuto	 
PRATPP_c	FWD	rt3278	rt3278:1	protStoichAsgnAuto	 
PREN9DPt_c_l	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
PREN9DPt_c_l	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
PREN9DPt_c_m	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
PREN9DPt_c_m	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
PRENT10_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT11_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT12_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT13_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT14_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT15_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT16_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT16_l	REV	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT17_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT17_l	REV	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT18_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT19_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT20_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT21_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT6_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT7_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT8_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRENT9_l	FWD	rt4281	rt4281:1	protStoichAsgnAuto	 
PRFGS_c	FWD	rt6665	rt6665:1	protStoichAsgnAuto	 
PRMICI_c	FWD	rt3242_c	rt3242_c:1	protStoichAsgnAuto	 
PROD2_m	FWD	rt6234	rt6234:1	protStoichAsgnAuto	 
PROt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PROt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
PROtps_e	FWD	rt4390	rt4390:1	protStoichAsgnAuto	 
PROtps_e	REV	rt4390	rt4390:1	protStoichAsgnManual	 
PROtps_e	FWD	rt5861	rt5861:1	protStoichAsgnAuto	 
PROtps_e	REV	rt5861	rt5861:1	protStoichAsgnManual	 
PROTRS_c	FWD	rt3118	rt3118:1	protStoichAsgnAuto	 
PRPPS_c	FWD	PRS23	"rt2777:1,rt8224:1"	protStoichAsgnManual	"Only found reliable homologs for PRS 2 and 3 in this strain, so I only used those. Maybe revisit this someday and consider using better matches from other strains; see old BLAST reports."
PRPPt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PRPPt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
PSCIT_c	FWD	rt5884	rt5884:2	protStoichAsgnAuto	 
PSD_gm	FWD	rt0683_gm	rt0683_gm:1	protStoichAsgnManual	Changed from di to mono to match UniProt annotations indicating dimer from self-cleavage
PSD_gm	FWD	rt2529_gm	rt2529_gm:1	protStoichAsgnManual	Changed from di to mono to match UniProt annotations indicating dimer from self-cleavage
PSD_gm	FWD	rt3078_gm	rt3078_gm:1	protStoichAsgnManual	Changed from di to mono to match UniProt annotations indicating dimer from self-cleavage
PSD_mm	FWD	rt2136	rt2136:1	protStoichAsgnManual	Changed from di to mono to match UniProt annotations indicating dimer from self-cleavage
PSD_mm	FWD	rt2529_mm	rt2529_mm:1	protStoichAsgnManual	Changed from di to mono to match UniProt annotations indicating dimer from self-cleavage
PSD_mm	FWD	rt6186	rt6186:1	protStoichAsgnManual	Changed from di to mono to match UniProt annotations indicating dimer from self-cleavage
PSD_vm	FWD	rt0683_vm	rt0683_vm:1	protStoichAsgnManual	Changed from di to mono to match UniProt annotations indicating dimer from self-cleavage
PSD_vm	FWD	rt2529_vm	rt2529_vm:1	protStoichAsgnManual	Changed from di to mono to match UniProt annotations indicating dimer from self-cleavage
PSD_vm	FWD	rt3078_vm	rt3078_vm:1	protStoichAsgnManual	Changed from di to mono to match UniProt annotations indicating dimer from self-cleavage
PSERT_c	FWD	rt7036	rt7036:1	protStoichAsgnAuto	 
PSP_L_c	FWD	rt3683	rt3683:1	protStoichAsgnAuto	 
PSPHPL_r	FWD	rt3557	rt3557:1	protStoichAsgnAuto	 
PSPHS_r	FWD	rt6946	rt6946:1	protStoichAsgnAuto	 
PSSA_rm	FWD	rt3215	rt3215:1	protStoichAsgnAuto	 
PSt_c_m	FWD	rt1060	rt1060:1	protStoichAsgnAuto	 
PSt_c_m	REV	rt1060	rt1060:1	protStoichAsgnManual	 
PSt_c_m	FWD	rt4312	rt4312:1	protStoichAsgnAuto	 
PSt_c_m	REV	rt4312	rt4312:1	protStoichAsgnManual	 
PSt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PSt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
PSt_en_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PSt_en_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
PSt_gm_rm	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
PSt_gm_rm	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
PSt_mm_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PSt_mm_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
PSt_rm_vm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PSt_rm_vm	REV	SPONT	zeroCost	protStoichAsgnAuto	
PTPAT_c	FWD	rt6481	rt6481:1	protStoichAsgnAuto	 
PTRCAT1_c	FWD	rt7678	rt7678:1	protStoichAsgnAuto	 
PTRCAT1_c	REV	rt7678	rt7678:1	protStoichAsgnAuto	 
PTRCtpa_e	FWD	rt1939_e	rt1939_e:1	protStoichAsgnAuto	 
PTRCtpa_e	REV	rt1939_e	rt1939_e:1	protStoichAsgnManual	 
PTRCtpa_e	FWD	rt1987_e	rt1987_e:1	protStoichAsgnAuto	 
PTRCtpa_e	REV	rt1987_e	rt1987_e:1	protStoichAsgnManual	 
PTRCtpa_e	FWD	rt2649_e	rt2649_e:1	protStoichAsgnAuto	 
PTRCtpa_e	REV	rt2649_e	rt2649_e:1	protStoichAsgnManual	 
PTRCtpa_e	FWD	rt2739_e	rt2739_e:1	protStoichAsgnAuto	 
PTRCtpa_e	REV	rt2739_e	rt2739_e:1	protStoichAsgnManual	 
PTRCtpa_v	FWD	rt1939_v	rt1939_v:1	protStoichAsgnAuto	 
PTRCtpa_v	REV	rt1939_v	rt1939_v:1	protStoichAsgnManual	 
PTRCtpa_v	FWD	rt1987_v	rt1987_v:1	protStoichAsgnAuto	 
PTRCtpa_v	REV	rt1987_v	rt1987_v:1	protStoichAsgnManual	 
PTRCtpa_v	FWD	rt2649_v	rt2649_v:1	protStoichAsgnAuto	 
PTRCtpa_v	REV	rt2649_v	rt2649_v:1	protStoichAsgnManual	 
PTRCtpa_v	FWD	rt2739_v	rt2739_v:1	protStoichAsgnAuto	 
PTRCtpa_v	REV	rt2739_v	rt2739_v:1	protStoichAsgnManual	 
PUNP3_c	FWD	rt7908_c	rt7908_c:1	protStoichAsgnAuto	 
PUNP3_c	REV	rt7908_c	rt7908_c:1	protStoichAsgnAuto	 
PUNP3_m	FWD	rt7908_m	rt7908_m:1	protStoichAsgnAuto	 
PUNP3_m	REV	rt7908_m	rt7908_m:1	protStoichAsgnAuto	 
PUNP5_c	FWD	rt7908_c	rt7908_c:1	protStoichAsgnAuto	 
PUNP5_c	REV	rt7908_c	rt7908_c:1	protStoichAsgnAuto	 
PYAM5PO_c	FWD	rt2312	rt2312:1	protStoichAsgnAuto	 
PYDAMK_c	FWD	rt6177	rt6177:1	protStoichAsgnAuto	 
PYDX5PS_c	FWD	SNZ1SNO1	"rt2769:1,rt2768:1"	protStoichAsgnManual	 
PYDX5Pt_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
PYDXK_c	FWD	rt6177	rt6177:1	protStoichAsgnAuto	 
PYDXNK_c	FWD	rt6177	rt6177:1	protStoichAsgnAuto	 
PYDXNO_c	FWD	rt2312	rt2312:1	protStoichAsgnAuto	 
PYDXNOR_c	FWD	rt3182	rt3182:1	protStoichAsgnAuto	 
PYDXNOR_c	REV	rt3182	rt3182:1	protStoichAsgnManual	 
PYDXNOR_c	FWD	rt6001	rt6001:1	protStoichAsgnAuto	 
PYDXNOR_c	REV	rt6001	rt6001:1	protStoichAsgnManual	 
PYDXO_c	FWD	rt2312	rt2312:1	protStoichAsgnAuto	 
PYK_c	FWD	rt4634	rt4634:1	protStoichAsgnAuto	 
PYNP2r_c	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
PYNP2r_c	REV	UNKNOWN	zeroCost	protStoichAsgnAuto	
PYRDC_c	FWD	rt7423	rt7423:1	protStoichAsgnAuto	 
PYRDC2_c	FWD	rt7423	rt7423:1	protStoichAsgnAuto	 
PYRtps_e	FWD	rt1816_e	rt1816_e:1	protStoichAsgnAuto	 
PYRtps_e	REV	rt1816_e	rt1816_e:1	protStoichAsgnAuto	 
PYRtps_m	FWD	MPC13	"rt8213:1,rt7405:1"	protStoichAsgnManual	 
Q9H2t_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	 
Q9H2t_c_m	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	 
Q9MO_m	FWD	rt7829	rt7829:1	protStoichAsgnManual	Monomer to correct for :0 from script
Q9MT1_m	FWD	COQCPLX	"rt8484:1,rt7829:1,rt1845:1,rt3097:1,rt7669:1"	protStoichAsgnManual	Added all RT COQ parts to better reflect SC counterpart
Q9MT2_m	FWD	rt3097	rt3097:1	protStoichAsgnAuto	Monomer to correct for :0 from script
Q9OR_m	FWD	Q9ORCPLX	"rt8484:1,rt7829:1,rt1845:1,rt3097:1,rt7669:1"	protStoichAsgnAuto	Monomer to correct for :0 from script
QUILSYN_c	FWD	SPONT	zeroCost	protStoichAsgnAuto	
QUINDH_c	FWD	rt5341	rt5341:1	protStoichAsgnAuto	 
QUINDH_c	REV	rt5341	rt5341:1	protStoichAsgnAuto	 
QUINt_c_e	FWD	rt3125	rt3125:1	protStoichAsgnAuto	 
QUINt_c_e	REV	rt3125	rt3125:1	protStoichAsgnManual	 
QUINt_c_e	FWD	rt5359	rt5359:1	protStoichAsgnAuto	 
QUINt_c_e	REV	rt5359	rt5359:1	protStoichAsgnManual	 
QUINt_c_e	FWD	rt5363	rt5363:1	protStoichAsgnAuto	 
QUINt_c_e	REV	rt5363	rt5363:1	protStoichAsgnManual	 
QULNt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
QULNt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
RADHx_m	FWD	rt5058	rt5058:1	protStoichAsgnAuto	 
RAFH_e	FWD	rt3242_e	rt3242_e:1	protStoichAsgnAuto	 
RBFK_c	FWD	rt0930_c	rt0930_c:1	protStoichAsgnAuto	 
RBFK_m	FWD	rt0930_m	rt0930_m:1	protStoichAsgnAuto	 
RBFSa_c	FWD	rt0910	rt0910:1	protStoichAsgnAuto	 
RBFSb_c	FWD	rt4127	rt4127:1	protStoichAsgnAuto	 
RBK_c	FWD	rt2501	rt2501:2	protStoichAsgnAuto	 
RBK_D_c	FWD	rt6000	rt6000:1	protStoichAsgnAuto	 
RDH_c	FWD	rt5407	rt5407:1	protStoichAsgnAuto	 
RDH_c	REV	rt5407	rt5407:1	protStoichAsgnAuto	 
RHMND2_c	FWD	rt1893	rt1893:1	protStoichAsgnAuto	 
RHMND2_c	REV	rt1893	rt1893:1	protStoichAsgnAuto	 
RIBFLVt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
RIBt_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
RLFC2O_c	FWD	rt4960	rt4960:1	protStoichAsgnManual	Stoich. Inspired by scRBA and BLASTp searches for its components
RLFC2O_m	FWD	rt8275	rt8275:1	protStoichAsgnManual	Stoich. Inspired by scRBA and BLASTp searches for its components
RNDR1_c	FWD	RNR124	"rt2922_c:2,rt5869_c:1,rt2804_c:1"	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."
RNDR1_n	FWD	RNR124	"rt2922_n:2,rt5869_n:1,rt2804_n:1"	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."
RNDR2_c	FWD	RNR124	"rt2922_c:2,rt5869_c:1,rt2804_c:1"	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."
RNDR2_n	FWD	RNR124	"rt2922_n:2,rt5869_n:1,rt2804_n:1"	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."
RNDR3_c	FWD	RNR124	"rt2922_c:2,rt5869_c:1,rt2804_c:1"	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."
RNDR3_n	FWD	RNR124	"rt2922_n:2,rt5869_n:1,rt2804_n:1"	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."
RNDR4_c	FWD	RNR124	"rt2922_c:2,rt5869_c:1,rt2804_c:1"	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."
RNDR4_n	FWD	RNR124	"rt2922_n:2,rt5869_n:1,rt2804_n:1"	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."
RNMK_c	FWD	rt6206	rt6206:1	protStoichAsgnAuto	 
RPE_c	FWD	rt3505	rt3505:1	protStoichAsgnAuto	 
RPE_c	REV	rt3505	rt3505:1	protStoichAsgnManual	 
RPE_c	FWD	rt7896	rt7896:1	protStoichAsgnAuto	 
RPE_c	REV	rt7896	rt7896:1	protStoichAsgnManual	 
RPI_c	FWD	rt4920	rt4920:1	protStoichAsgnAuto	 
RPI_c	REV	rt4920	rt4920:1	protStoichAsgnAuto	 
SACCD1_c	FWD	rt8465	rt8465:1	protStoichAsgnAuto	 
SACCD2_c	FWD	rt5719	rt5719:1	protStoichAsgnAuto	 
SACCD2_c	FWD	rt8465	rt8465:1	protStoichAsgnAuto	 
SADT_c	FWD	rt5075	rt5075:6	protStoichAsgnAuto	 
SALCMOX_x	FWD	rt1970	rt1970:1	protStoichAsgnAuto	 
SALCMOX_x	FWD	rt2557	rt2557:1	protStoichAsgnAuto	 
SALCMOX_x	FWD	rt3875	rt3875:1	protStoichAsgnAuto	 
SALCMOX_x	FWD	rt5198	rt5198:1	protStoichAsgnAuto	 
SALCMOX_x	FWD	rt5285	rt5285:1	protStoichAsgnAuto	 
SALCMOX_x	FWD	rt5815	rt5815:1	protStoichAsgnAuto	 
SALCMOX_x	FWD	rt7337	rt7337:1	protStoichAsgnAuto	 
SALCMOX_x	FWD	rt7373	rt7373:1	protStoichAsgnAuto	 
SAM24MT_c	FWD	rt4692	rt4692:1	protStoichAsgnAuto	 
SBP_c	FWD	rt4269	rt4269:1	protStoichAsgnAuto	 
SBPP1_r	FWD	rt5044	rt5044:1	protStoichAsgnAuto	 
SBPP2_r	FWD	rt5044	rt5044:1	protStoichAsgnAuto	 
SBTD_D2_c	FWD	rt4606	rt4606:1	protStoichAsgnAuto	 
SBTD_D2_c	FWD	rt8084	rt8084:1	protStoichAsgnAuto	 
SBTD_L_c	FWD	rt4606	rt4606:1	protStoichAsgnAuto	 
SBTDt_c	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
SBTDt_c	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
SBTLt_c	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
SBTLt_c	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
SDPDS_c	FWD	rt3986	rt3986:1	protStoichAsgnAuto	 
SERAT_c	FWD	rt6880	rt6880:1	protStoichAsgnAuto	 
SERD_L_c	FWD	rt0848_c	rt0848_c:1	protStoichAsgnAuto	 
SERPT_r	FWD	rt10571935	"rt1057:1,rt1935:1"	protStoichAsgnManual	 
SERt_c_m	FWD	rt7910	rt7910:1	protStoichAsgnAuto	 
SERt_c_m	REV	rt7910	rt7910:1	protStoichAsgnAuto	 
SERt_c_r	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
SERt_c_r	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
SERt_c_rm	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
SERt_c_rm	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
SERtps_e	FWD	rt0594	rt0594:1	protStoichAsgnAuto	 
SERtps_e	REV	rt0594	rt0594:1	protStoichAsgnManual	 
SERtps_e	FWD	rt2976	rt2976:1	protStoichAsgnAuto	 
SERtps_e	REV	rt2976	rt2976:1	protStoichAsgnManual	 
SERtps_e	FWD	rt5861	rt5861:1	protStoichAsgnAuto	 
SERtps_e	REV	rt5861	rt5861:1	protStoichAsgnManual	 
SERTRS_c	FWD	rt1878	rt1878:1	protStoichAsgnManual	Homodimer to fit with scRBA due to lack of evidence for heterodimer in GPR
SERTRS_c	FWD	rt5857	rt5857:1	protStoichAsgnManual	Homodimer to fit with scRBA due to lack of evidence for heterodimer in GPR
SFGTHi_c	FWD	rt1276	rt1276:1	protStoichAsgnAuto	 
SFGTHi_c	REV	rt1276	rt1276:1	protStoichAsgnAuto	 
SHCHD2_c	FWD	rt5201	rt5201:1	protStoichAsgnAuto	 
SHCHF_c	FWD	rt5201	rt5201:1	protStoichAsgnAuto	 
SHK3Di_c	FWD	rt5884	rt5884:2	protStoichAsgnAuto	 
SHKK_c	FWD	rt5884	rt5884:2	protStoichAsgnAuto	 
SHSL1_c	FWD	rt1131	rt1131:1	protStoichAsgnAuto	 
SHSL1_c	REV	rt1131	rt1131:1	protStoichAsgnManual	 
SHSL1_c	FWD	rt3095	rt3095:1	protStoichAsgnAuto	 
SHSL1_c	REV	rt3095	rt3095:1	protStoichAsgnManual	 
SLCBK1_r	FWD	rt2023	rt2023:1	protStoichAsgnAuto	 
SO3R_c	FWD	rt20063076	"rt2006:2,rt0376:2"	protStoichAsgnManual	"Followed scRBA stoich. since I found no evidence for the other proteins in the GPR and find the reasoning in its added note unsatisfactory. Sulfate - not sulfite - is mentioned, and being in the same pathway doesn't warrant being in the same GPR unless it's unknown which enzymes require them. Since both enzymes here have other roles, I'll ignore this."
SO3t_c_e	FWD	rt4278	rt4278:1	protStoichAsgnAuto	 
SO4t_c_e	FWD	rt5751	rt5751:1	protStoichAsgnAuto	 
SO4t_c_e	FWD	rt7368	rt7368:1	protStoichAsgnAuto	 
SPHGAT181_c	FWD	rt3023_c	rt3023_c:1	protStoichAsgnAuto	 
SPHGAT181_c	REV	rt3023_c	rt3023_c:1	protStoichAsgnAuto	 
SPHGLpK_r	FWD	rt2023	rt2023:1	protStoichAsgnAuto	 
SPHINGSt_c_e	FWD	rt8393	rt8393:1	protStoichAsgnAuto	 
SPHINGSt_c_e	REV	rt8393	rt8393:1	protStoichAsgnAuto	 
SPHPL_r	FWD	rt3557	rt3557:1	protStoichAsgnAuto	 
SPMDAT_c	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
SPMDtpa_e	FWD	rt1939_e	rt1939_e:1	protStoichAsgnAuto	 
SPMDtpa_e	REV	rt1939_e	rt1939_e:1	protStoichAsgnManual	 
SPMDtpa_e	FWD	rt1987_e	rt1987_e:1	protStoichAsgnAuto	 
SPMDtpa_e	REV	rt1987_e	rt1987_e:1	protStoichAsgnManual	 
SPMDtpa_e	FWD	rt2649_e	rt2649_e:1	protStoichAsgnAuto	 
SPMDtpa_e	REV	rt2649_e	rt2649_e:1	protStoichAsgnManual	 
SPMDtpa_e	FWD	rt2739_e	rt2739_e:1	protStoichAsgnAuto	 
SPMDtpa_e	REV	rt2739_e	rt2739_e:1	protStoichAsgnManual	 
SPMDtpa_e	FWD	rt5861	rt5861:1	protStoichAsgnAuto	 
SPMDtpa_e	REV	rt5861	rt5861:1	protStoichAsgnManual	 
SPMDtpa_e	FWD	rt7439	rt7439:1	protStoichAsgnAuto	 
SPMDtpa_e	REV	rt7439	rt7439:1	protStoichAsgnManual	 
SPMDtpa_v	FWD	rt1939_v	rt1939_v:1	protStoichAsgnAuto	 
SPMDtpa_v	REV	rt1939_v	rt1939_v:1	protStoichAsgnManual	 
SPMDtpa_v	FWD	rt1987_v	rt1987_v:1	protStoichAsgnAuto	 
SPMDtpa_v	REV	rt1987_v	rt1987_v:1	protStoichAsgnManual	 
SPMDtpa_v	FWD	rt2649_v	rt2649_v:1	protStoichAsgnAuto	 
SPMDtpa_v	REV	rt2649_v	rt2649_v:1	protStoichAsgnManual	 
SPMDtpa_v	FWD	rt2739_v	rt2739_v:1	protStoichAsgnAuto	 
SPMDtpa_v	REV	rt2739_v	rt2739_v:1	protStoichAsgnManual	 
SPMS_c	FWD	rt8465	rt8465:1	protStoichAsgnAuto	 
SPRMAT_c	FWD	rt1145	rt1145:1	protStoichAsgnAuto	 
SPRMS_c	FWD	rt4913	rt4913:1	protStoichAsgnAuto	 
SPRMtpa_e	FWD	rt1939_e	rt1939_e:1	protStoichAsgnAuto	 
SPRMtpa_e	REV	rt1939_e	rt1939_e:1	protStoichAsgnManual	 
SPRMtpa_e	FWD	rt1987_e	rt1987_e:1	protStoichAsgnAuto	 
SPRMtpa_e	REV	rt1987_e	rt1987_e:1	protStoichAsgnManual	 
