,Model1 Minimum,Model1 Maximum,Model2 Minimum,Model2 Maximum,Minimum Difference,Maximum Difference,Abs Min Difference,Abs Max Difference,Max Difference
HMGCOAR_c,0.3363756598401113,0.33637565984033985,0.335816382301322,0.3358163823014692,0.0005592775387893156,0.0005592775388706395,0.0005592775387893156,0.0005592775388706395,0.0005592775388706395
ACACT40ir_c,0.3363756598401113,0.33637565984016343,0.335816382301322,0.33581638230132377,0.0005592775387893156,0.0005592775388396642,0.0005592775387893156,0.0005592775388396642,0.0005592775388396642
MEVK4_c,0.0,0.3363756598400947,0.0,0.33581638230126665,0.0,0.0005592775388280624,0.0,0.0005592775388280624,0.0005592775388280624
MEVK2_c,0.0,0.33637565984008244,0.0,0.3358163823012666,0.0,0.00055927753881585,0.0,0.00055927753881585,0.00055927753881585
DPMVD_c,0.33637565984011136,0.33637565984008005,0.335816382301322,0.33581638230126665,0.0005592775387893711,0.0005592775388134075,0.0005592775387893711,0.0005592775388134075,0.0005592775388134075
PMEVK_c,0.33637565984011136,0.3363756598400913,0.33581638230132205,0.33581638230139943,0.0005592775387893156,0.0005592775386918936,0.0005592775387893156,0.0005592775386918936,0.0005592775387893156
MEVK3_c,0.0,0.3363756598399981,0.0,0.3358163823012933,0.0,0.0005592775387048277,0.0,0.0005592775387048277,0.0005592775387048277
compFALPD_rm,-0.0005445972010868688,6.843606413393131e-17,1.3861180025310428e-12,0.0,-0.0005445972024729868,6.843606413393131e-17,0.0005445972024729868,6.843606413393131e-17,0.0005445972024729868
FALPDt_c_rm,-1.371549059659574e-11,0.0005445971910417435,1.1325218858571535e-13,-1.0997286749284804e-12,-1.3828742785181455e-11,0.0005445971921414722,1.3828742785181455e-11,0.0005445971921414722,0.0005445971921414722
DAGt_c_rm,0.013432202194947713,0.018186227300831508,0.013971769978556538,0.018717890779033828,-0.0005395677836088249,-0.0005316634782023197,0.0005395677836088249,0.0005316634782023197,0.0005395677836088249
DAGK_rm,0.016470101685382883,0.016470101690031533,0.017004618484537288,0.017004618481523563,-0.0005345167991544046,-0.0005345167914920304,0.0005345167991544046,0.0005345167914920304,0.0005345167991544046
CDPt_c_rm,-0.01647010167143744,-0.016470101784214895,-0.017004618461954467,-0.01700461848447906,0.0005345167905170256,0.0005345167002641649,0.0005345167905170256,0.0005345167002641649,0.0005345167905170256
CTPt_c_rm,0.07451913176744895,0.07451913176930548,0.07495713290851498,0.07495713289540563,-0.0004380011410660273,-0.0004380011261001515,0.0004380011410660273,0.0004380011261001515,0.0004380011410660273
LINOCOAt_c_l,-0.0002344701242540841,0.031226315067180457,2.7923077847162577e-14,0.030815409232261937,-0.00023447012428200718,0.00041090583491851934,0.00023447012428200718,0.00041090583491851934,0.00041090583491851934
LINOCOAt_c_rm,-0.03122631507029764,0.00023447012270750217,-0.030981024822960238,-0.00016561559163804436,-0.00024529024733740273,0.00040008571434554653,0.00024529024733740273,0.00040008571434554653,0.00040008571434554653
H2Ot_c_rm,-0.23282242386353624,-0.23282242399019523,-0.23243531989682373,-0.23243531989933672,-0.00038710396671251535,-0.0003871040908585144,0.00038710396671251535,0.0003871040908585144,0.0003871040908585144
ACLS_m,0.2280259162694713,0.2280259162695091,0.22764678725254958,0.22764678725252627,0.00037912901692171985,0.00037912901698283763,0.00037912901692171985,0.00037912901698283763,0.00037912901698283763
KARA1i_m,0.2280259162694713,0.22802591626937005,0.22764678725254972,0.22764678725257342,0.0003791290169215811,0.0003791290167966255,0.0003791290169215811,0.0003791290167966255,0.0003791290169215811
DHAD1_m,0.22802591626947047,0.22802591626941138,0.22764678725255041,0.22764678725250675,0.0003791290169200545,0.0003791290169046224,0.0003791290169200545,0.0003791290169046224,0.0003791290169200545
VALTA_m,-0.22798832315597975,-0.22798832315610154,-0.22760925664355602,-0.22760925664365367,-0.0003790665124237258,-0.00037906651244787315,0.0003790665124237258,0.00037906651244787315,0.00037906651244787315
VALt_c_m,-0.22798832315608766,-0.22798832315609807,-0.22760925664364315,-0.22760925664365156,-0.0003790665124445147,-0.0003790665124465131,0.0003790665124445147,0.0003790665124465131,0.0003790665124465131
Kt_c_e,0.22693082887798566,0.2269308288769146,0.22655352061533893,0.22655352061534179,0.00037730826264673056,0.00037730826157281183,0.00037730826264673056,0.00037730826157281183,0.00037730826264673056
EX_k_e,-0.22693082887383034,-0.22693082887691193,-0.22655352061533246,-0.22655352061533893,-0.00037730825849788263,-0.0003773082615730061,0.00037730825849788263,0.0003773082615730061,0.0003773082615730061
PItps_e,0.2024107206793494,0.20241072067955637,0.20207305504307607,0.20207305504306214,0.0003376656362733266,0.0003376656364942332,0.0003376656362733266,0.0003376656364942332,0.0003376656364942332
EX_pi_e,-0.20241072067924612,-0.20241072067948707,-0.20207305504303338,-0.20207305504322837,-0.00033766563621273615,-0.0003376656362586994,0.00033766563621273615,0.0003376656362586994,0.0003376656362586994
HSDx_c,0.18734114524470327,0.1873411452483846,0.18702966106639127,0.18702966108027472,0.0003114841783120048,0.0003114841681098879,0.0003114841783120048,0.0003114841681098879,0.0003114841783120048
ASPK_c,0.18734114525253276,0.18734114525390327,0.18702966107831914,0.1870296610775003,0.0003114841742136165,0.0003114841764029763,0.0003114841742136165,0.0003114841764029763,0.0003114841764029763
ASAD_c,0.18734114525253273,0.18734114525273765,0.18702966107831914,0.18702966107836952,0.00031148417421358876,0.0003114841743681318,0.00031148417421358876,0.0003114841743681318,0.0003114841743681318
HSK_c,0.16816677777773748,0.16816677777765743,0.16788717401140094,0.167887174010473,0.00027960376633653916,0.0002796037671844165,0.00027960376633653916,0.0002796037671844165,0.0002796037671844165
THRS_c,0.16816677777732955,0.16816677777570094,0.16788717401208686,0.16788717400865943,0.0002796037652426919,0.000279603767041503,0.0002796037652426919,0.000279603767041503,0.000279603767041503
ODECOAt_c_l,-0.00018388335510307702,0.01820910018536376,4.626949754654503e-13,0.01794605273191769,-0.000183883355565772,0.00026304745344607125,0.000183883355565772,0.00026304745344607125,0.00026304745344607125
STCOAt_c_rm,0.06555318053043019,0.07557033550913916,0.06554418872056443,0.07531791632291975,8.99180986575765e-06,0.0002524191862194186,8.99180986575765e-06,0.0002524191862194186,0.0002524191862194186
FUM_c,0.14969013849119014,0.14969013847500146,0.14944012913032162,0.14944012912405763,0.000250009360868525,0.00025000935094382504,0.000250009360868525,0.00025000935094382504,0.000250009360868525
ALATRS_c,0.14520490412825765,0.1452049041282562,0.14496347809452018,0.14496347809452073,0.00024142603373747407,0.00024142603373547566,0.00024142603373747407,0.00024142603373547566,0.00024142603373747407
ALATA_L_m,-0.14512971790040155,-0.1451297179012738,-0.14488841687525003,-0.14488841687605056,-0.00024130102515151908,-0.00024130102522323948,0.00024130102515151908,0.00024130102522323948,0.00024130102522323948
ALAt_c_m,0.14512971790130683,0.14512971789882934,0.14488841687650367,0.14488841687555773,0.00024130102480315885,0.00024130102327160619,0.00024130102480315885,0.00024130102327160619,0.00024130102480315885
PMANM_c,-0.14451206304764252,-0.14451206304879088,-0.14427178897234422,-0.1442717889725222,-0.0002402740752983079,-0.0002402740762686706,0.0002402740752983079,0.0002402740762686706,0.0002402740762686706
MAN1PT_c,0.14451206304879086,0.1445120630486056,0.1442717889725222,0.14427178897319454,0.00024027407626864283,0.00024027407541105106,0.00024027407626864283,0.00024027407541105106,0.00024027407626864283
MAN6PI_c,-0.1445120630487517,-0.14451206304879086,-0.14427178897248627,-0.14427178897252224,-0.0002402740762654232,-0.00024027407626861508,0.0002402740762654232,0.00024027407626861508,0.00024027407626861508
FACOAL182_l,4.077650989455358e-05,0.00023447012562905886,0.0,7.956864508588571e-13,4.077650989455358e-05,0.0002344701248333724,4.077650989455358e-05,0.0002344701248333724,0.0002344701248333724
LINOEAt_c_l,4.077651021633218e-05,0.0002344701230629731,-1.3123213652788591e-15,1.2023877525609298e-12,4.07765102176445e-05,0.00023447012186058537,4.07765102176445e-05,0.00023447012186058537,0.00023447012186058537
ODECOAt_c_rm,-0.018209100191735553,0.0001838833505186155,-0.01799524707254827,-4.919434144807634e-05,-0.000213853119187285,0.00023307769196669184,0.000213853119187285,0.00023307769196669184,0.00023307769196669184
PRPPS_c,0.1314067277996581,0.13140672779746598,0.1311863668789711,0.1311863668742541,0.00022036092068700164,0.00022036092321187084,0.00022036092068700164,0.00022036092321187084,0.00022036092321187084
GLYTRS_c,0.132126259985745,0.132126259985743,0.13190657925875834,0.13190657925875807,0.0002196807269866652,0.00021968072698494434,0.0002196807269866652,0.00021968072698494434,0.0002196807269866652
PMTCOAt_c_rm,-0.00015024691700483089,0.014892272798170387,0.0,0.014677140008471644,-0.00015024691700483089,0.00021513278969874372,0.00015024691700483089,0.00021513278969874372,0.00021513278969874372
PMTCOAt_c_l,-0.00015024691963133174,0.014892272797990758,6.00920252833831e-13,0.014677140008418474,-0.00015024692023225198,0.00021513278957228411,0.00015024692023225198,0.00021513278957228411,0.00021513278957228411
IPPS_c,0.11904723991209859,0.11904723991219303,0.11884930511690751,0.11884930511685812,0.00019793479519107648,0.00019793479533490588,0.00019793479519107648,0.00019793479533490588,0.00019793479533490588
OMCDC_c,0.11904723991209862,0.1190472399120947,0.11884930511690747,0.11884930511688083,0.00019793479519114587,0.0001979347952138777,0.00019793479519114587,0.0001979347952138777,0.0001979347952138777
IPPMIb_c,-0.11904723991205433,-0.1190472399120986,-0.11884930511685203,-0.11884930511690751,-0.00019793479520230362,-0.00019793479519109036,0.00019793479520230362,0.00019793479519109036,0.00019793479520230362
IPMD_c,0.11904723991209876,0.11904723991209867,0.11884930511690765,0.11884930511690679,0.00019793479519110424,0.0001979347951918814,0.00019793479519110424,0.0001979347951918814,0.0001979347951918814
LEUTRS_c,0.1190472399120987,0.11904723991209865,0.11884930511690744,0.11884930511690972,0.0001979347951912569,0.00019793479518892543,0.0001979347951912569,0.00019793479518892543,0.0001979347951912569
LEUTA_c,-0.11904723991209692,-0.1190472399120986,-0.11884930511690757,-0.11884930511690749,-0.00019793479518935564,-0.00019793479519111812,0.00019793479518935564,0.00019793479519111812,0.00019793479519111812
VALTA_c,0.11904723991209855,0.11904723991203478,0.11884930511690751,0.11884930511695506,0.00019793479519103485,0.00019793479507972112,0.00019793479519103485,0.00019793479507972112,0.00019793479519103485
IPPMIa_c,-0.11904723991209758,-0.11904723991209383,-0.11884930511690965,-0.11884930511690751,-0.00019793479518792623,-0.0001979347951863164,0.00019793479518792623,0.0001979347951863164,0.00019793479518792623
FACOAL182_rm,0.0,0.00019369362579239725,0.0,6.384217188800254e-13,0.0,0.00019369362515397553,0.0,0.00019369362515397553,0.00019369362515397553
GLUTRS_c,0.11503455099065049,0.1150345509906537,0.11484328792308968,0.11484328792309102,0.00019126306756081513,0.00019126306756267475,0.00019126306756081513,0.00019126306756267475,0.00019126306756267475
GLNTRS_c,0.11503455099065049,0.11503455099065171,0.11484328792308968,0.11484328792308938,0.00019126306756081513,0.0001912630675623278,0.00019126306756081513,0.0001912630675623278,0.0001912630675623278
OCDCEAt_c_rm,-0.0001128018743965208,0.00018388336193681353,3.108673990580638e-13,-3.978507077570297e-13,-0.00011280187470738819,0.00018388336233466423,0.00011280187470738819,0.00018388336233466423,0.00018388336233466423
OCDCEAt_c_l,0.0,0.0001838833581636417,0.0,-7.956864508587995e-13,0.0,0.00018388335895932816,0.0,0.00018388335895932816,0.00018388335895932816
FACOAL181_l,0.0,0.00018388335568366026,0.0,-3.882428510712803e-13,0.0,0.0001838833560719031,0.0,0.0001838833560719031,0.0001838833560719031
FACOAL181_rm,0.0,0.0001838833387323816,0.0,-1.4919120953603808e-13,0.0,0.00018388333888157282,0.0,0.00018388333888157282,0.00018388333888157282
VALTRS_c,0.1089410832439995,0.10894108324399758,0.10875995152674406,0.10875995152674311,0.00018113171725543664,0.0001811317172544652,0.00018113171725543664,0.0001811317172544652,0.00018113171725543664
CBPS_c,0.10461298810135065,0.1046129881013375,0.10443792660600164,0.10443792660583671,0.00017506149534901594,0.00017506149550078343,0.00017506149534901594,0.00017506149550078343,0.00017506149550078343
O2t_c_rm,0.10305372737657809,0.10305372737728653,0.10288238431615072,0.10288238431620028,0.00017134306042736192,0.00017134306108625152,0.00017134306042736192,0.00017134306108625152,0.00017134306108625152
NADHt_c_rm,0.10305372737657809,0.1030537273735225,0.10288238431615072,0.10288238431628233,0.00017134306042736192,0.0001713430572401753,0.00017134306042736192,0.0001713430572401753,0.00017134306042736192
NADt_c_rm,-0.10305372737584736,-0.10305372737656703,-0.10288238431599672,-0.10288238431615067,-0.0001713430598506427,-0.00017134306041635683,0.0001713430598506427,0.00017134306041635683,0.00017134306041635683
MTHFR3_c,0.10196718478214974,0.10196718478214495,0.1017976482699973,0.10179764827002272,0.00016953651215242949,0.00016953651212223142,0.00016953651215242949,0.00016953651212223142,0.00016953651215242949
METS_c,0.10196718478214974,0.10196718478171884,0.10179764826999732,0.10179764826992635,0.0001695365121524156,0.00016953651179249518,0.0001695365121524156,0.00016953651179249518,0.0001695365121524156
3HAD80_c,0.09963678768414962,0.09963678768462889,0.09947112582438403,0.0994711258242665,0.00016566185976558956,0.00016566186036238995,0.00016566185976558956,0.00016566186036238995,0.00016566186036238995
3OAR80_c,0.09963678768414962,0.09963678768462887,0.09947112582438403,0.09947112582426648,0.00016566185976558956,0.00016566186036238995,0.00016566185976558956,0.00016566186036238995,0.00016566186036238995
3OAS100_c,0.09963678768414963,0.09963678768462887,0.09947112582438401,0.09947112582426648,0.00016566185976561731,0.00016566186036238995,0.00016566185976561731,0.00016566186036238995,0.00016566186036238995
3OAS140_c,0.09963678768414963,0.09963678768462891,0.09947112582438399,0.09947112582440486,0.00016566185976564507,0.00016566186022405616,0.00016566185976564507,0.00016566186022405616,0.00016566186022405616
3HAD120_c,0.09963678768414962,0.0996367876846289,0.09947112582438403,0.09947112582442931,0.00016566185976558956,0.00016566186019958962,0.00016566185976558956,0.00016566186019958962,0.00016566186019958962
3OAR160_c,0.09963678768414944,0.09963678768448385,0.09947112582438397,0.09947112582429478,0.00016566185976546466,0.00016566186018907025,0.00016566185976546466,0.00016566186018907025,0.00016566186018907025
3OAS120_c,0.09963678768414957,0.09963678768450636,0.09947112582438396,0.09947112582438394,0.00016566185976561731,0.00016566186012241524,0.00016566185976561731,0.00016566186012241524,0.00016566186012241524
3OAS160_c,0.09963678768414964,0.0996367876841513,0.09947112582438405,0.0994711258241018,0.00016566185976558956,0.00016566186004950134,0.00016566185976558956,0.00016566186004950134,0.00016566186004950134
EAR80y_c,0.09963678768414955,0.0996367876843758,0.09947112582532933,0.09947112582437637,0.00016566185882022078,0.00016566185999943028,0.00016566185882022078,0.00016566185999943028,0.00016566185999943028
EAR160y_c,0.0996367876841494,0.0996367876844058,0.09947112582438418,0.09947112582441052,0.00016566185976521486,0.00016566185999528082,0.00016566185976521486,0.00016566185999528082,0.00016566185999528082
3HAD160_c,0.09963678768415135,0.0996367876843332,0.09947112582438396,0.09947112582440885,0.00016566185976739367,0.00016566185992435145,0.00016566185976739367,0.00016566185992435145,0.00016566185992435145
3OAR100_c,0.09963678768414949,0.09963678768422224,0.09947112582438401,0.09947112582432593,0.00016566185976547854,0.00016566185989630444,0.00016566185976547854,0.00016566185989630444,0.00016566185989630444
3OAR140_c,0.09963678768414949,0.09963678768422224,0.09947112582438401,0.0994711258243418,0.00016566185976547854,0.00016566185988044213,0.00016566185976547854,0.00016566185988044213,0.00016566185988044213
EAR140y_c,0.09963678768414919,0.09963678768422891,0.09947112582490762,0.09947112582436837,0.0001656618592415643,0.00016566185986054138,0.0001656618592415643,0.00016566185986054138,0.00016566185986054138
3HAD100_c,0.0996367876841495,0.09963678768412997,0.09947112582438389,0.09947112582427861,0.00016566185976561731,0.0001656618598513543,0.00016566185976561731,0.0001656618598513543,0.0001656618598513543
EAR120y_c,0.09963678768414941,0.09963678768408785,0.09947112582432022,0.09947112582441184,0.00016566185982919146,0.00016566185967600844,0.00016566185982919146,0.00016566185967600844,0.00016566185982919146
3OAR60_c,0.09963678768414949,0.09963678768422224,0.09947112582438387,0.09947112582439356,0.00016566185976561731,0.00016566185982867798,0.00016566185976561731,0.00016566185982867798,0.00016566185982867798
3OAR40_c,0.09963678768414938,0.09963678768417007,0.09947112582473168,0.09947112582434312,0.00016566185941770117,0.00016566185982695714,0.00016566185941770117,0.00016566185982695714,0.00016566185982695714
