id	name	uniprot	MW (g/mmol)	type	conc (g/gDW)	vtrans (mmol/gDW/h)	c_avg
RPL26A	RPL26A	A0A2T0A9B4	14.451580000000002	truedata_ribo	0.000623376	1.6391486605616823e-05	0.001332
RPL27A	RPL27A	A0A061AVP0	15.978619999999998	truedata_ribo	0.000403884	9.605079787866539e-06	0.000863
RPL28	RPL28	A0A061BCL4	16.33367	truedata_ribo	0.000663624	1.5439097275750032e-05	0.001418
RPL3	RPL3	A0A2T0A803	44.15941	truedata_ribo	0.001042236	8.968636129875829e-06	0.002227
RPL30	RPL30	A0A2T0AHU8	32.22242	truedata_enz	0.00046098	5.436351459635868e-06	0.000985
RPL31A	RPL31A	A0A0K3C8A6	14.36226	truedata_ribo	0.000485316	1.284060308057367e-05	0.001037
RPL32	RPL32	A0A061BI04	14.82717	truedata_ribo	0.00031590000000000003	8.096083069122429e-06	0.000675
RPL33A	RPL33A	A0A061ALD2	12.03891	truedata_ribo	0.0009495720000000001	2.9972593864394706e-05	0.002029
RPL34A	RPL34A	A0A061AUV7	13.02834	truedata_ribo	0.00020170800000000001	5.883254505178711e-06	0.000431
RPL35A	RPL35A	A0A2T0A0E9	17.68517	truedata_ribo	0.000233064	5.007829724000391e-06	0.000498
RPL36A	RPL36A	A0A061B474	11.633569999999995	truedata_ribo	0.00024804	8.10200136329605e-06	0.00053
RPL37A	RPL37A	A0A061AWE9	10.531	truedata_ribo	0.000115596	4.171159434051847e-06	0.000247
RPL38	RPL38	A0A0K3CKL7	9.624250000000002	truedata_enz	0.00013478400000000002	5.3217570200275345e-06	0.000288
RPL42A	RPL42A	A0A061B1W5	12.40562	truedata_ribo	0.000197964	6.063890398061523e-06	0.000423
RPL43A	RPL43A	A0A061BBT3	10.21682	truedata_ribo	0.00016426800000000002	6.1097131984316064e-06	0.000351
RPL4A	RPL4A	A0A0K3CML7	40.22776	truedata_ribo	0.001382004	1.305470451250579e-05	0.002953
RPL5	RPL5	A0A2T0AC36	36.598859999999995	truedata_ribo	0.000991692	1.0296576450741908e-05	0.002119
RPL6A	RPL6A	A0A2S9ZXI6	23.29256	truedata_ribo	0.000822744	1.34224284492559e-05	0.001758
RPL7A	RPL7A	A0A0K3CL88	28.36268	truedata_ribo	0.0007862400000000001	1.0533955183360671e-05	0.00168
RPL8A	RPL8A	A0A0K3CJ76	29.126669999999994	truedata_ribo	0.000951912	1.241908395295446e-05	0.002034
RPL8B	RPL8B	A0A2T0A7C2	14.28935	truedata_ribo	5.4288000000000006e-05	1.4436933800347812e-06	0.000116
RPL9A	RPL9A	A0A2T0A662	21.589809999999996	truedata_ribo	0.0015331680000000001	2.6985130485168704e-05	0.003276
RPP0	RPP0	A0A2T0AFK2	33.813	truedata_enz	0.00132444	1.4884429065743943e-05	0.00283
RPP2A	RPP2A	A0A0K3CKG0	11.17817	truedata_enz	0.001539252	5.232661160100447e-05	0.003289
RPS0A	RPS0A	A0A061AVR2	32.11454	truedata_ribo	0.001069848	1.2659133215048386e-05	0.002286
RPS10A	RPS10A	A0A0K3C7U8	17.45141	truedata_ribo	0.000518076	1.1280972712233569e-05	0.001107
RPS11A	RPS11A	A0A2T0AA83	19.906129999999997	truedata_ribo	0.00038656800000000006	7.379427342230763e-06	0.000826
RPS12	RPS12	A0A2T0AIE2	16.365599999999997	truedata_ribo	0.000706212	1.6397844258688962e-05	0.001509
RPS13	RPS13	A0A061BLG3	17.218019999999996	truedata_ribo	0.000250848	5.53619057243516e-06	0.000536
RPS14A	RPS14A	A0A2T0AJK2	19.947909999999997	truedata_ribo	0.00040575600000000006	7.729495470954104e-06	0.000867
RPS15	RPS15	A0A061BDR5	17.040809999999997	truedata_enz	4.59576e-05	1.0248273409538633e-06	9.82e-05
RPS16A	RPS16A	A0A0K3CQR8	16.63622	truedata_ribo	0.000743184	1.6975606237474618e-05	0.001588
RPS17A	RPS17A	A0A2T0ADX7	24.02871	truedata_enz	0.000188604	2.9826619905937525e-06	0.000403
RPS18A	RPS18A	A0A061AEQ7	18.197989999999997	truedata_ribo	0.0008021520000000001	1.675007844272912e-05	0.001714
RPS19A	RPS19A	A0A0K3CNI1	16.584439999999997	truedata_ribo	0.0010221120000000002	2.3419697017204087e-05	0.002184
RPS1A	RPS1A	A0A2T0A0D2	29.948289999999997	truedata_ribo	0.001167192	1.4809959433410057e-05	0.002494
RPS2	RPS2	A0A061AXW8	28.50182	truedata_ribo	0.000623376	8.311149252924902e-06	0.001332
RPS20	RPS20	A0A061B3U3	13.85495	truedata_ribo	0.0005793840000000001	1.5890776942536784e-05	0.001238
RPS21A	RPS21A	A0A061ASF9	9.460310000000002	truedata_ribo	0.000509652	2.0471608224254803e-05	0.001089
RPS22A	RPS22A	A0A061AX20	14.909279999999995	truedata_ribo	0.00056394	1.4373410386014621e-05	0.001205
RPS23A	RPS23A	A0A061AUM6	16.03548	truedata_ribo	7.6284e-05	1.807736344655726e-06	0.000163
RPS24A	RPS24A	A0A061AKE7	15.716220000000003	truedata_ribo	0.000182052	4.401806541267556e-06	0.000389
RPS25A	RPS25A	A0A061B003	11.432439999999996	truedata_enz	0.000445068	1.479350339909941e-05	0.000951
RPS26A	RPS26A	A0A061B624	14.0673	truedata_ribo	0.000362232	9.78497366232326e-06	0.000774
RPS27A	RPS27A	A0A2T0A997	9.508930000000005	truedata_ribo	0.000345852	1.3821088177113506e-05	0.000739
RPS28A	RPS28A	A0A061B1H8	7.7959	truedata_ribo	0.000234936	1.1451619440988211e-05	0.000502
RPS29A	RPS29A	A0A061B553	6.598589999999999	truedata_ribo	0.00016614	9.567680368078638e-06	0.000355
RPS3	RPS3	A0A2T0AGR7	25.34109	truedata_ribo	0.001535508	2.3025569934047826e-05	0.003281
RPS31	RPS31	A0A0K3CII4	17.357519999999997	truedata_enz	9.313200000000002e-05	2.0388949573441375e-06	0.000199
RPS4A	RPS4A	A0A2T0AHZ5	30.182719999999996	truedata_ribo	0.001146132	1.442978498955694e-05	0.002449
RPS5	RPS5	A0A061B1S7	22.990979999999997	truedata_ribo	0.0011849760000000001	1.9585545287760684e-05	0.002532
RPS6A	RPS6A	A0A2S9ZXE0	27.59594	truedata_ribo	0.00040107600000000005	5.522873292230669e-06	0.000857
RPS7A	RPS7A	A0A061AM90	21.955069999999996	truedata_ribo	0.000695448	1.2036866199925578e-05	0.001486
RPS8A	RPS8A	A0A0K3CFT5	23.96398	truedata_ribo	0.00081198	1.287567424109017e-05	0.001735
RPS9A	RPS9A	A0A2S9ZZM3	22.482769999999995	truedata_ribo	0.0008578440000000001	1.4499135115468426e-05	0.001833
RSM10	RSM10	A0A0K3CKL1	32.21091	truedata_enz	0.00011887200000000001	1.4023621189218189e-06	0.000254
RSM18	RSM18	A0A0K3C6N7	21.488670000000003	truedata_ribo	4.4226000000000007e-05	7.820809756955643e-07	9.45e-05
RSM23	RSM23	A0A2T0A3E7	49.20471	truedata_ribo	0.00013478400000000002	1.0409149855776003e-06	0.000288
RSM24	RSM24	A0A0K3CLH9	31.44654	truedata_ribo	9.7344e-05	1.176304928936538e-06	0.000208
RSM27	RSM27	A0A0K3CH63	18.522069999999996	truedata_ribo	2.34936e-05	4.819962347620976e-07	5.02e-05
RSM7	RSM7	A0A2T0A602	26.75954	truedata_ribo	5.9436000000000005e-05	8.44023477234661e-07	0.000127
RT08369	RT08369	A0A2T0AH04	23.8743	truedata_enz	3.861000000000001e-06	6.145436724846384e-08	8.25e-06
RT08370	RT08370	A0A0K3CAG7	149.63260000000002	truedata_enz	5.1012e-06	1.2954770551337074e-08	1.09e-05
RT08371	RT08371	A0A0K3C665	59.501360000000005	truedata_enz	1.4508000000000002e-06	9.26540166476867e-09	3.1e-06
RT08374	RT08374	A0A2T0AH28	143.86864000000003	truedata_enz	1.79712e-05	4.746730072655166e-08	3.84e-05
RT08375	RT08375	A0A0K3CAH3	88.21996999999999	truedata_enz	4.24944e-06	1.8304100534153437e-08	9.08e-06
RT08382	RT08382	A0A2T0AH44	46.67757	truedata_enz	5.1948000000000005e-05	4.2290633381300695e-07	0.000111
RT08383	RT08383	A0A2T0AH45	49.944469999999995	truedata_enz	2.7190800000000004e-05	2.0687984075113827e-07	5.81e-05
RT08384	RT08384	A0A0K3C6R1	132.49807	truedata_enz	2.6208e-05	7.516366087445651e-08	5.6e-05
RT08390	RT08390	A0A2T0AH50	20.678309999999996	truedata_enz	1.4976e-05	2.752101114646217e-07	3.2e-05
RT08391	RT08391	A0A061BIG9	27.40508	truedata_enz	0.000814788	1.1297884917686793e-05	0.001741
RT08394	RT08394	A0A0K3C6S2	51.16655	truedata_enz	0.00017456400000000002	1.2964391775486132e-06	0.000373
RT08404	RT08404	A0A0K3C695	131.50207	truedata_enz	2.11068e-05	6.099207411716029e-08	4.51e-05
RT08405	RT08405	A0A0K3C5Q5	52.18734000000001	truedata_enz	1.8673200000000003e-05	1.3596814859695856e-07	3.99e-05
RT08409	RT08409	A0A0K3C6A7	128.7804	truedata_enz	1.35252e-05	3.9909613574736535e-08	2.89e-05
RT08410	RT08410	A0A2T0AH70	56.97629	truedata_enz	0.00023259600000000003	1.55128528024552e-06	0.000497
RT08411	RT08411	A0A0K3C3L1	26.333239999999996	truedata_enz	2.8454400000000003e-05	4.1060925279228845e-07	6.08e-05
RT08414	RT08414	A0A2T0AH69	103.69694	truedata_enz	3.7533600000000007e-07	1.375428050239477e-09	8.020000000000001e-07
RT08417	RT08417	A0A0K3C6U4	23.36623	truedata_enz	3.3696000000000004e-05	5.479908397717561e-07	7.2e-05
RT08418	RT08418	A0A0K3CAK8	26.69510999999999	truedata_enz	3.4866e-05	4.963111221493376e-07	7.45e-05
RT08419	RT08419	A0A0K3C6B6	181.45361000000003	truedata_enz	1.48356e-05	3.106870125096987e-08	3.17e-05
RT08423	RT08423	A0A2T0AH83	47.35607999999999	truedata_enz	1.13256e-05	9.088015731031792e-08	2.42e-05
RT08424	RT08424	A0A0K3CAL2	60.90745999999999	truedata_enz	0.000285012	1.778182179982551e-06	0.000609
RT08425	RT08425	A0A0K3C6C1	136.00793999999996	truedata_enz	7.7688e-05	2.1705673948153327e-07	0.000166
RT08433	RT08433	A0A2T0AH92	112.87779	truedata_enz	0.000110448	3.718201782653611e-07	0.000236
RT08435	RT08435	A0A0K3C6W1	41.35097999999999	truedata_enz	0.000171756	1.5783732332341339e-06	0.000367
RT08436	RT08436	A0A0K3CAM2	141.98405	truedata_enz	4.23072e-05	1.1322916905103074e-07	9.04e-05
RT08437	RT08437	A0A0K3C6D2	42.148799999999994	truedata_enz	6.9732e-05	6.286812435941238e-07	0.000149
RT08440	RT08440	A0A0K3C6W7	15.710150000000004	truedata_enz	2.56932e-05	6.21471851000786e-07	5.49e-05
RT08444	RT08444	A0A0K3C3Q9	56.37906	truedata_enz	1.83456e-05	1.2365101511092947e-07	3.92e-05
RT08447	RT08447	A0A0K3C6D8	65.22783999999999	truedata_enz	1.7784000000000002e-06	1.0360484112305424e-08	3.8e-06
RT08449	RT08449	A0A0K3C3R4	55.62756000000001	truedata_enz	5.0544e-05	3.452734579765857e-07	0.000108
RT08453	RT08453	A0A0K3C5V5	46.34377	truedata_enz	7.488e-07	6.139854396826155e-09	1.6e-06
RT08455	RT08455	A0A0K3C6Y4	108.72971	truedata_enz	1.3338e-06	4.661504201565515e-09	2.85e-06
RT08458	RT08458	A0A0K3C5V8	18.79909	truedata_enz	2.69568e-06	5.4489786473706986e-08	5.76e-06
RT08459	RT08459	A0A0K3C3S3	23.57368	truedata_enz	3.6176400000000006e-06	5.8315171835708317e-08	7.73e-06
RT08463	RT08463	A0A0K3C5W3	108.62864	truedata_enz	0.00011887200000000001	4.1583287795925644e-07	0.000254
RT08464	RT08464	A0A0K3C3S7	29.95705	truedata_enz	6.4584e-05	8.192368741247888e-07	0.000138
RT08468	RT08468	A0A2T0AHF3	57.76136000000001	truedata_enz	7.1604e-05	4.710678557430087e-07	0.000153
RT08469	RT08469	A0A2T0AHA1	101.65275	truedata_enz	4.1886e-05	1.565789415436375e-07	8.95e-05
RT08474	RT08474	A0A0K3C6G1	123.62118	truedata_enz	3.96396e-06	1.2184844053421916e-08	8.47e-06
RT08475	RT08475	A0A2T0AHC1	23.652299999999997	truedata_enz	5.850000000000001e-06	9.398663132126687e-08	1.25e-05
RT08478	RT08478	A0A061AP50	13.28096	truedata_enz	2.32596e-06	6.655127340192275e-08	4.97e-06
RT08483	RT08483	A0A2T0AHE8	138.13432	truedata_enz	0.000132444	3.643462392257044e-07	0.000283
RT08484	RT08484	A0A0K3C5X8	35.614830000000005	truedata_enz	3.7580400000000004e-05	4.0097206697322434e-07	8.03e-05
RT08485	RT08485	A0A0K3C3U1	25.738079999999997	truedata_enz	4.7268e-05	6.978702374069862e-07	0.000101
RT08488	RT08488	A0A0K3CAS4	495.7553500000001	truedata_enz	7.02e-05	5.380879903767049e-08	0.00015
RT08489	RT08489	A0A0K3C6H0	25.184379999999997	truedata_enz	9.126000000000001e-07	1.3769963763253258e-08	1.95e-06
RT08494	RT08494	A0A2T0AHF2	15.168399999999998	truedata_enz	8.2836e-06	2.0752142612272886e-07	1.77e-05
RT08495	RT08495	A0A2T0AHD7	89.49219000000001	truedata_enz	1.5069599999999999e-05	6.398824299640002e-08	3.22e-05
RT08498	RT08498	A0A0K3C3V3	33.19077	truedata_enz	1.1746800000000002e-07	1.3448871478426083e-09	2.51e-07
RT08499	RT08499	A0A0K3C715	30.480649999999997	truedata_enz	0.00011934000000000002	1.4878029175887002e-06	0.000255
RT08500	RT08500	A0A0K3CAT7	48.82058	truedata_enz	0.00010342800000000001	8.050424636495512e-07	0.000221
RT08507	RT08507	A0A0K3C720	77.91264999999999	truedata_enz	0.000100152	4.884670204389147e-07	0.000214
RT08508	RT08508	A0A0K3CAU1	85.23651	truedata_enz	1.9468800000000002e-05	8.679548235844008e-08	4.16e-05
RT08509	RT08509	A0A0K3C6I2	65.40251	truedata_enz	3.4725600000000005e-05	2.017617978270253e-07	7.42e-05
RT08510	RT08510	A0A0K3C600	366.7185800000001	truedata_enz	1.3899600000000002e-05	1.440300079695989e-08	2.97e-05
RT08515	RT08515	A0A2T0AHG2	108.2183	truedata_enz	7.02e-05	2.46501746931896e-07	0.00015
RT08517	RT08517	A0A0K3C3Z5	12.121459999999995	truedata_enz	8.049600000000001e-07	2.5234979944660142e-08	1.72e-06
RT08519	RT08519	A0A2T0AHE4	28.065240000000006	truedata_enz	1.0249200000000003e-06	1.387729447530112e-08	2.19e-06
RT08522	RT08522	A0A0K3C3Z9	108.87861	truedata_enz	4.18392e-06	1.4602405376042183e-08	8.94e-06
RT08523	RT08523	A0A2T0AHI9	23.24788	truedata_enz	2.0779200000000003e-05	3.39648002312469e-07	4.44e-05
RT08525	RT08525	A0A0K3CAX3	33.00658	truedata_enz	4.08096e-05	4.6983504501223703e-07	8.72e-05
RT08529	RT08529	A0A0K3C766	19.077119999999994	truedata_enz	0.0006191640000000001	1.2333220108695658e-05	0.001323
RT08530	RT08530	A0A0K3CAX6	57.79056	truedata_enz	1.9749600000000003e-06	1.2986287033730078e-08	4.22e-06
RT08533	RT08533	A0A2T0AHJ8	39.02251	truedata_enz	7.3944e-05	7.200643936025642e-07	0.000158
RT08534	RT08534	A0A061AIQ2	24.497510000000005	truedata_enz	0.000377208	5.851167730924489e-06	0.000806
RT08535	RT08535	A0A0K3C770	79.28768	truedata_enz	3.6550800000000005e-07	1.7517606770686192e-09	7.81e-07
RT08537	RT08537	A0A2T0AHH1	62.09676	truedata_enz	7.6752e-05	4.696824761871634e-07	0.000164
RT08538	RT08538	A0A2T0AHL8	36.32608999999999	truedata_enz	1.31976e-05	1.3805746778692672e-07	2.82e-05
RT08539	RT08539	A0A061ANU1	34.453	truedata_enz	0.000226512	2.4983182886831335e-06	0.000484
RT08544	RT08544	A0A0K3C415	41.51263	truedata_enz	3.92184e-06	3.5899898416457835e-08	8.38e-06
RT08546	RT08546	A0A2T0AHJ2	74.74351000000003	truedata_enz	2.49444e-05	1.2681866291802454e-07	5.33e-05
RT08547	RT08547	A0A0K3C6N6	20.028800000000004	truedata_enz	5.335200000000001e-07	1.012230388240933e-08	1.14e-06
RT08549	RT08549	A0A061AIR9	34.34588000000001	truedata_enz	2.7144000000000003e-05	3.0031899022531957e-07	5.8e-05
RT08550	RT08550	A0A2T0AHL4	58.87432	truedata_enz	1.98432e-05	1.2807648563923967e-07	4.24e-05
RT08551	RT08551	A0A0K3CAZ6	39.69806	truedata_enz	3.7299600000000007e-07	3.5704132645272847e-09	7.970000000000001e-07
RT08553	RT08553	A0A0K3C645	69.76939999999999	truedata_enz	4.7268e-06	2.5744581435414383e-08	1.01e-05
RT08556	RT08556	A0A2T0AHK1	126.02892	truedata_enz	4.8204e-05	1.4534378299837848e-07	0.000103
RT08557	RT08557	A0A0K3C6P3	107.1273	truedata_enz	1.17468e-06	4.166803419856563e-09	2.51e-06
RT08558	RT08558	A0A0K3C648	99.57718	truedata_enz	2.10132e-05	8.018921604327418e-08	4.49e-05
RT08559	RT08559	A0A0K3C428	26.29039	truedata_enz	2.9718e-06	4.295425058357827e-08	6.35e-06
RT08561	RT08561	A0A0K3CB04	124.38294	truedata_enz	8.751600000000001e-05	2.6736849924917353e-07	0.000187
RT08563	RT08563	A0A0K3C651	74.70295999999999	truedata_enz	6.224400000000001e-05	3.1662359831524757e-07	0.000133
RT08564	RT08564	A0A0K3C431	160.51348000000002	truedata_enz	1.6614e-05	3.933202370293136e-08	3.55e-05
RT08565	RT08565	A0A0K3C795	40.795300000000005	truedata_enz	2.3166e-05	2.1578662247856983e-07	4.95e-05
RT08568	RT08568	A0A0K3C655	73.83229	truedata_enz	1.3104e-05	6.744366184497325e-08	2.8e-05
RT08570	RT08570	A0A0K3C7A0	114.98698000000002	truedata_enz	1.8626400000000002e-05	6.155507345266395e-08	3.98e-05
RT08577	RT08577	A0A0K3CB17	130.43491999999998	truedata_enz	1.83456e-05	5.3446791702712746e-08	3.92e-05
RT08578	RT08578	A0A0K3C6Q9	133.56440000000003	truedata_enz	0.000195156	5.552323822815061e-07	0.000417
RT08590	RT08590	A0A0K3C6R7	24.27481	truedata_enz	2.9296800000000004e-05	4.586146709284234e-07	6.26e-05
RT08593	RT08593	A0A2T0AHP6	67.72518999999998	truedata_enz	1.0062000000000001e-05	5.6456984469146584e-08	2.15e-05
RT08594	RT08594	A0A0K3CB29	49.65233	truedata_enz	2.36808e-05	1.8123427440363826e-07	5.06e-05
RT08595	RT08595	A0A2T0AHN7	48.300160000000005	truedata_enz	5.7564000000000007e-05	4.5288297181624245e-07	0.000123
RT08599	RT08599	A0A0K3C7C5	164.99138999999997	truedata_enz	3.58956e-05	8.267296857126911e-08	7.67e-05
RT08601	RT08601	A0A0K3CB33	26.51662	truedata_enz	3.612960000000001e-05	5.177601066802633e-07	7.72e-05
RT08609	RT08609	A0A0K3C462	20.64291	truedata_enz	5.6160000000000004e-05	1.0338077335026892e-06	0.00012
RT08611	RT08611	A0A061AG45	11.58895	truedata_enz	9.5004e-05	3.1151674655598654e-06	0.000203
RT08612	RT08612	A0A061AEZ8	10.345579999999998	truedata_enz	6.0372e-05	2.2175035135777797e-06	0.000129
RT08623	RT08623	A0A2T0AHR9	139.39875	truedata_enz	6.0372e-05	1.64573642159632e-07	0.000129
RT08626	RT08626	A0A0K3C698	19.19016	truedata_enz	5.0076e-06	9.915956927925563e-08	1.07e-05
RT08627	RT08627	A0A2T0AHS7	104.42007000000002	truedata_enz	1.5678e-05	5.7054548996184344e-08	3.35e-05
RT08631	RT08631	A0A0K3C6V1	148.17924	truedata_enz	7.0668e-06	1.812253862281923e-08	1.51e-05
RT08634	RT08634	A0A0K3C475	14.89215	truedata_enz	1.6614e-05	4.239361005630483e-07	3.55e-05
RT08636	RT08636	A0A2T0AHT5	41.50641	truedata_enz	1.9234800000000002e-07	1.7609867969790693e-09	4.11e-07
RT08640	RT08640	A0A0K3C6A4	30.173680000000004	truedata_enz	1.01556e-05	1.278971607042959e-07	2.17e-05
RT08641	RT08641	A0A0K3C479	51.49622000000001	truedata_enz	7.9092e-05	5.836342939345838e-07	0.000169
RT08644	RT08644	A0A2T0AHV1	33.87699	truedata_enz	1.2636e-05	1.4173868457616808e-07	2.7e-05
RT08645	RT08645	A0A2T0AHT3	45.25602	truedata_enz	2.1434400000000003e-05	1.7997764717268555e-07	4.58e-05
RT08646	RT08646	A0A0K3C483	22.457399999999996	truedata_enz	1.69416e-05	2.8666755724171106e-07	3.62e-05
RT08653	RT08653	A0A2T0AHU7	19.83613	truedata_enz	4.62384e-05	8.857872982280315e-07	9.88e-05
RT08655	RT08655	A0A0K3C7G2	48.18500000000001	truedata_enz	1.48356e-05	1.1699757185846217e-07	3.17e-05
RT08660	RT08660	A0A0K3C7G5	28.729399999999995	truedata_enz	3.52404e-07	4.661201417363399e-09	7.53e-07
RT08662	RT08662	A0A0K3C6X4	26.073030000000003	truedata_enz	1.4040000000000001e-05	2.0462523918393833e-07	3e-05
RT08663	RT08663	A0A0K3C6C4	51.66205	truedata_enz	5.616e-06	4.130846530480304e-08	1.2e-05
RT08664	RT08664	A0A2T0AHX0	123.76406000000004	truedata_enz	5.0544e-06	1.5518818629576303e-08	1.08e-05
RT08667	RT08667	A0A2T0AHW9	25.11403	truedata_enz	2.76588e-05	4.185048755615885e-07	5.91e-05
RT08668	RT08668	A0A2T0AHZ7	120.16416	truedata_enz	7.02e-05	2.2199630904922067e-07	0.00015
RT08672	RT08672	A0A2T0AHY8	23.987679999999997	truedata_enz	7.6752e-06	1.2158641435937118e-07	1.64e-05
RT08673	RT08673	A0A0K3C6D1	30.02558	truedata_enz	5.2884e-06	6.692933158993098e-08	1.13e-05
RT08675	RT08675	A0A2T0AHW1	23.63734999999999	truedata_enz	5.148e-05	8.276054633873936e-07	0.00011
RT08676	RT08676	A0A061AXY4	22.463409999999993	truedata_enz	8.424000000000001e-06	1.425037427532152e-07	1.8e-05
RT08680	RT08680	A0A2T0AHZ2	220.44974	truedata_enz	0.000637416	1.0987451380074209e-06	0.001362
RT08681	RT08681	A0A0K3CB89	52.16068	truedata_enz	3.58956e-06	2.6150594662492897e-08	7.67e-06
RT08682	RT08682	A0A0K3C6Z3	58.28934999999999	truedata_enz	2.11536e-05	1.3790457433476273e-07	4.52e-05
RT08686	RT08686	A0A0K3C7H7	58.03914999999999	truedata_enz	3.72996e-06	2.4421184665867787e-08	7.97e-06
RT08689	RT08689	A0A0K3C6Z6	55.63901	truedata_enz	3.8984400000000006e-07	2.6625333556438195e-09	8.330000000000001e-07
RT08698	RT08698	A0A2T0AI31	48.04236	truedata_enz	1.63332e-05	1.291904893931106e-07	3.49e-05
RT08700	RT08700	A0A2T0AI18	15.15997	truedata_enz	4.20732e-06	1.0546073639987415e-07	8.99e-06
RT08701	RT08701	A0A0K3C4C0	54.122910000000005	truedata_enz	2.7612000000000003e-06	1.9386540745868986e-08	5.9e-06
RT08703	RT08703	A0A0K3CBC0	27.250729999999997	truedata_enz	5.1948e-07	7.24393071304879e-09	1.11e-06
RT08705	RT08705	A0A2T0AHZ1	36.09956	truedata_enz	3.02328e-05	3.182438788727619e-07	6.46e-05
RT08711	RT08711	A0A0K3CBC9	39.5509	truedata_enz	5.1012e-06	4.901167862172543e-08	1.09e-05
RT08713	RT08713	A0A0K3C6G3	72.22849000000001	truedata_enz	1.6192800000000002e-05	8.519164667570927e-08	3.46e-05
RT08714	RT08714	A0A0K3C4C7	36.508889999999994	truedata_enz	7.956e-06	8.280941984267394e-08	1.7e-05
RT08715	RT08715	A0A0K3C7J9	28.932460000000003	truedata_enz	8.9388e-06	1.1740252989203129e-07	1.91e-05
RT08717	RT08717	A0A0K3C713	80.16023000000003	truedata_enz	0.00011887200000000001	5.63513353192724e-07	0.000254
RT08720	RT08720	A0A2T0AI38	45.15022000000001	truedata_enz	5.5224e-05	4.6478444623304147e-07	0.000118
RT08722	RT08722	A0A0K3C716	104.65819	truedata_enz	3.09348e-05	1.1232015382647073e-07	6.61e-05
RT08724	RT08724	A0A0K3C4D1	29.67601	truedata_enz	5.4756e-05	7.011481664819495e-07	0.000117
RT08727	RT08727	A0A0K3C718	48.831	truedata_enz	4.64724e-06	3.616455120722492e-08	9.93e-06
RT08731	RT08731	A0A0K3C7L1	93.85923	truedata_enz	5.382e-05	2.1789652440148938e-07	0.000115
RT08732	RT08732	A0A0K3CBE8	50.66442	truedata_enz	6.7392e-06	5.054624132675356e-08	1.44e-05
RT08733	RT08733	A0A2T0AI24	18.76154	truedata_enz	0.00013525199999999999	2.7394211775792393e-06	0.000289
RT08734	RT08734	A0A0K3C6I0	36.12501	truedata_enz	1.22148e-05	1.284878260241312e-07	2.61e-05
RT08735	RT08735	A0A0K3C4D8	95.02117	truedata_enz	7.956e-06	3.181690985282543e-08	1.7e-05
RT08736	RT08736	A0A2T0AI30	91.02884999999998	truedata_enz	6.8328e-05	2.852352852969142e-07	0.000146
RT08739	RT08739	A0A0K3C6I4	52.708499999999994	truedata_enz	3.65508e-05	2.6351165371809105e-07	7.81e-05
RT08740	RT08740	A0A0K3C4E2	66.16238	truedata_enz	4.42728e-06	2.5427839808664684e-08	9.46e-06
RT08741	RT08741	A0A0K3C7L9	80.17267999999999	truedata_enz	1.1466e-05	5.434619374081048e-08	2.45e-05
RT08746	RT08746	A0A0K3C6I8	92.74327999999998	truedata_enz	1.01088e-06	4.141910874836431e-09	2.16e-06
RT08749	RT08749	A0A2T0AI36	78.55845000000001	truedata_enz	2.61612e-05	1.2654597945860693e-07	5.59e-05
RT08760	RT08760	A0A0K3C6J3	12.18782	truedata_enz	1.2729600000000001e-05	3.968919790413708e-07	2.72e-05
RT08763	RT08763	A0A0K3C7N1	79.33846000000001	truedata_enz	1.638e-06	7.845375370280693e-09	3.5e-06
RT08764	RT08764	A0A2T0AI63	74.54814000000002	truedata_enz	4.2213600000000005e-06	2.151786483204007e-08	9.02e-06
RT08767	RT08767	A0A0K3C4G0	54.285160000000005	truedata_enz	0.000253188	1.7723340964639324e-06	0.000541
RT08770	RT08770	A0A2T0AI86	35.58734	truedata_enz	5.0076e-07	5.347092533468363e-09	1.07e-06
RT08773	RT08773	A0A2T0AI61	40.77707	truedata_enz	3.52872e-05	3.2884010548084995e-07	7.54e-05
RT08779	RT08779	A0A0K3C7P3	46.82203999999999	truedata_enz	0.0001287	1.0445080991772255e-06	0.000275
RT08782	RT08782	A0A0K3C751	14.11229	truedata_enz	5.6628e-05	1.52481560398773e-06	0.000121
RT08785	RT08785	A0A0K3C7P8	30.491539999999997	truedata_enz	9.640800000000001e-06	1.201482116023002e-07	2.06e-05
RT08786	RT08786	A0A0K3C754	101.59918000000005	truedata_enz	5.4288000000000004e-06	2.0304730805898227e-08	1.16e-05
RT08789	RT08789	A0A2T0AI77	31.758520000000004	truedata_enz	7.3008000000000005e-06	8.735621181339685e-08	1.56e-05
RT08792	RT08792	A0A0K3C6L4	107.1782	truedata_enz	2.23236e-06	7.914825962742423e-09	4.77e-06
RT08798	RT08798	A0A0K3C4H6	42.22271	truedata_enz	2.7799200000000003e-05	2.501899096481491e-07	5.94e-05
RT08799	RT08799	A0A0K3C7R3	47.95006	truedata_enz	7.488e-06	5.9341740135465946e-08	1.6e-05
RT08800	RT08800	A0A0K3CBK6	48.20565	truedata_enz	4.113720000000001e-06	3.242801621801595e-08	8.79e-06
RT08801	RT08801	A0A2T0AIA5	43.67670999999999	truedata_enz	0.00038235600000000004	3.326607704655411e-06	0.000817
RT08803	RT08803	A0A0K3C4H9	59.89057999999999	truedata_enz	2.7331200000000003e-06	1.7341384905606195e-08	5.84e-06
RT08807	RT08807	A0A0K3C773	65.72940000000001	truedata_enz	2.6208e-05	1.5151576007083585e-07	5.6e-05
