id	rxn_src	enz	protein_stoich
RXN-HCO3E_n_FWD-SPONT	HCO3E_n		zeroCost
RXN-HCO3E_n_REV-SPONT	HCO3E_n		zeroCost
RXN-HCO3t_c_n_FWD-SPONT	HCO3t_c_n		zeroCost
RXN-HCO3t_c_n_REV-SPONT	HCO3t_c_n		zeroCost
RXN-HCYSMT_c_FWD-rt7391	HCYSMT_c	rt7391	rt7391:1
RXN-HDCAt_c_e_FWD-rt1544rt2799	HDCAt_c_e	rt1544rt2799	rt1544:1,rt2799:1
RXN-HDCAt_c_e_REV-rt1544rt2799	HDCAt_c_e	rt1544rt2799	rt1544:1,rt2799:1
RXN-HDCAt_c_en_FWD-SPONT	HDCAt_c_en		zeroCost
RXN-HDCAt_c_en_REV-SPONT	HDCAt_c_en		zeroCost
RXN-HDCAt_c_l_FWD-SPONT	HDCAt_c_l		zeroCost
RXN-HDCAt_c_l_REV-SPONT	HDCAt_c_l		zeroCost
RXN-HDCAt_c_mm_FWD-SPONT	HDCAt_c_mm		zeroCost
RXN-HDCAt_c_mm_REV-SPONT	HDCAt_c_mm		zeroCost
RXN-HDCAt_c_rm_FWD-SPONT	HDCAt_c_rm		zeroCost
RXN-HDCAt_c_rm_REV-SPONT	HDCAt_c_rm		zeroCost
RXN-HDCEAt_c_e_FWD-rt1544rt2799	HDCEAt_c_e	rt1544rt2799	rt1544:1,rt2799:1
RXN-HDCEAt_c_e_REV-rt1544rt2799	HDCEAt_c_e	rt1544rt2799	rt1544:1,rt2799:1
RXN-HDCEAt_c_en_FWD-SPONT	HDCEAt_c_en		zeroCost
RXN-HDCEAt_c_en_REV-SPONT	HDCEAt_c_en		zeroCost
RXN-HDCEAt_c_l_FWD-SPONT	HDCEAt_c_l		zeroCost
RXN-HDCEAt_c_l_REV-SPONT	HDCEAt_c_l		zeroCost
RXN-HDCEAt_c_rm_FWD-SPONT	HDCEAt_c_rm		zeroCost
RXN-HDCEAt_c_rm_REV-SPONT	HDCEAt_c_rm		zeroCost
RXN-HDCOAt_c_l_FWD-SPONT	HDCOAt_c_l		zeroCost
RXN-HDCOAt_c_l_REV-SPONT	HDCOAt_c_l		zeroCost
RXN-HDCOAt_c_mm_FWD-SPONT	HDCOAt_c_mm		zeroCost
RXN-HDCOAt_c_mm_REV-SPONT	HDCOAt_c_mm		zeroCost
RXN-HDCOAt_c_rm_FWD-SPONT	HDCOAt_c_rm		zeroCost
RXN-HDCOAt_c_rm_REV-SPONT	HDCOAt_c_rm		zeroCost
RXN-HEMEAt_c_m_FWD-SPONT	HEMEAt_c_m		zeroCost
RXN-HEMEAt_c_m_REV-SPONT	HEMEAt_c_m		zeroCost
RXN-HEMEOS_m_FWD-rt2735	HEMEOS_m	rt2735	rt2735:1
RXN-HETZK_c_FWD-rt7845	HETZK_c	rt7845	rt7845:1
RXN-HEX1_c_FWD-rt1896	HEX1_c	rt1896	rt1896:1
RXN-HEX1_c_FWD-rt3614	HEX1_c	rt3614	rt3614:1
RXN-HEX4_c_FWD-rt3614	HEX4_c	rt3614	rt3614:1
RXN-HEX7_c_FWD-rt3614	HEX7_c	rt3614	rt3614:1
RXN-HEX7b_c_FWD-rt3614	HEX7b_c	rt3614	rt3614:1
RXN-HEX7b_c_REV-rt3614	HEX7b_c	rt3614	rt3614:1
RXN-HGENDO_c_FWD-rt7338	HGENDO_c	rt7338	rt7338:1
RXN-HIBH_m_FWD-rt6850	HIBH_m	rt6850	rt6850:1
RXN-HIBH_m_REV-rt6850	HIBH_m	rt6850	rt6850:1
RXN-HIBTD_c_FWD-rt5326	HIBTD_c	rt5326	rt5326:1
RXN-HIBTD_c_REV-rt5326	HIBTD_c	rt5326	rt5326:1
RXN-HICITD_m_FWD-rt2060	HICITD_m	rt2060	rt2060:1
RXN-HISTD_c_FWD-rt3278	HISTD_c	rt3278	rt3278:1
RXN-HISTP_c_FWD-rt1838	HISTP_c	rt1838	rt1838:1
RXN-HISTRS_c_FWD-rt0207	HISTRS_c	rt0207	rt0207:1
RXN-HISTRS_m_FWD-rt0207	HISTRS_m	rt0207	rt0207:1
RXN-HISt_c_m_FWD-SPONT	HISt_c_m		zeroCost
RXN-HIStpa_v_FWD-rt0111	HIStpa_v	rt0111	rt0111:1
RXN-HIStpa_v_FWD-rt1949	HIStpa_v	rt1949	rt1949:1
RXN-HKYNH_c_FWD-rt0357	HKYNH_c	rt0357	rt0357:1
RXN-HLYSMT_m_FWD-rt1397	HLYSMT_m	rt1397	rt1397:1
RXN-HLYSMT_m_FWD-rt1965	HLYSMT_m	rt1965	rt1965:1
RXN-HLYSMT_m_FWD-rt2181	HLYSMT_m	rt2181	rt2181:1
RXN-HLYSMT_m_FWD-rt2220	HLYSMT_m	rt2220	rt2220:1
RXN-HLYSMT_m_FWD-rt4178	HLYSMT_m	rt4178	rt4178:1
RXN-HLYSMT_m_FWD-rt6162	HLYSMT_m	rt6162	rt6162:1
RXN-HLYSMT_m_FWD-rt6500	HLYSMT_m	rt6500	rt6500:1
RXN-HMGCOAR_c_FWD-rt1206	HMGCOAR_c	rt1206	rt1206:1
RXN-HMGCOAS_c_FWD-rt3754	HMGCOAS_c	rt3754	rt3754:1
RXN-HMGCOAt_c_m_FWD-SPONT	HMGCOAt_c_m		zeroCost
RXN-HMGCOAt_c_m_REV-SPONT	HMGCOAt_c_m		zeroCost
RXN-HMPK1_c_FWD-rt4410	HMPK1_c	rt4410	rt4410:1
RXN-HOMOX_m_FWD-rt1860rt7217rt8407	HOMOX_m	rt1860rt7217rt8407	rt1860:1,rt7217:1,rt8407:1
RXN-HOMt_c_e_FWD-SPONT	HOMt_c_e		zeroCost
RXN-HOMt_c_e_REV-SPONT	HOMt_c_e		zeroCost
RXN-HPPK2_m_FWD-rt6009	HPPK2_m	rt6009	rt6009:1
RXN-HPRORy_c_FWD-rt5064	HPRORy_c	rt5064	rt5064:1
RXN-HQLOR_c_FWD-rt3938	HQLOR_c	rt3938	rt3938:1
RXN-HSDx_c_FWD-rt3712	HSDx_c	rt3712	rt3712:1
RXN-HSDy_c_FWD-rt3712	HSDy_c	rt3712	rt3712:1
RXN-HSERTA_c_FWD-rt4145	HSERTA_c	rt4145	rt4145:1
RXN-HSK_c_FWD-rt0283	HSK_c	rt0283	rt0283:1
RXN-HSTPT_c_FWD-rt4862	HSTPT_c	rt4862	rt4862:1
RXN-HXAND_c_FWD-rt7594	HXAND_c	rt7594	rt7594:1
RXN-HXAND_c_REV-rt7594	HXAND_c	rt7594	rt7594:1
RXN-HXANt_c_e_FWD-SPONT	HXANt_c_e		zeroCost
RXN-HXANt_c_e_REV-SPONT	HXANt_c_e		zeroCost
RXN-HXAt_c_e_FWD-SPONT	HXAt_c_e		zeroCost
RXN-HXAt_c_e_REV-SPONT	HXAt_c_e		zeroCost
RXN-HXAt_c_x_FWD-SPONT	HXAt_c_x		zeroCost
RXN-HXAt_c_x_REV-SPONT	HXAt_c_x		zeroCost
RXN-HXCAt_c_e_FWD-SPONT	HXCAt_c_e		zeroCost
RXN-HXCAt_c_e_REV-SPONT	HXCAt_c_e		zeroCost
RXN-HXCAt_c_rm_FWD-SPONT	HXCAt_c_rm		zeroCost
RXN-HXCAt_c_rm_REV-SPONT	HXCAt_c_rm		zeroCost
RXN-HXCAt_en_rm_FWD-SPONT	HXCAt_en_rm		zeroCost
RXN-HXCAt_en_rm_REV-SPONT	HXCAt_en_rm		zeroCost
RXN-HXCAt_l_rm_FWD-SPONT	HXCAt_l_rm		zeroCost
RXN-HXCAt_l_rm_REV-SPONT	HXCAt_l_rm		zeroCost
RXN-HXCAt_r_rm_FWD-SPONT	HXCAt_r_rm		zeroCost
RXN-HXCAt_r_rm_REV-SPONT	HXCAt_r_rm		zeroCost
RXN-HXCCOAt_c_en_FWD-SPONT	HXCCOAt_c_en		zeroCost
RXN-HXCCOAt_c_en_REV-SPONT	HXCCOAt_c_en		zeroCost
RXN-HXCCOAt_c_l_FWD-SPONT	HXCCOAt_c_l		zeroCost
RXN-HXCCOAt_c_l_REV-SPONT	HXCCOAt_c_l		zeroCost
RXN-HXCCOAt_c_r_FWD-SPONT	HXCCOAt_c_r		zeroCost
RXN-HXCCOAt_c_r_REV-SPONT	HXCCOAt_c_r		zeroCost
RXN-HXCCOAt_c_rm_FWD-SPONT	HXCCOAt_c_rm		zeroCost
RXN-HXCCOAt_c_rm_REV-SPONT	HXCCOAt_c_rm		zeroCost
RXN-HYPOE_c_FWD-SPONT	HYPOE_c		zeroCost
RXN-Ht_c_e_FWD-SPONT	Ht_c_e		zeroCost
RXN-Ht_c_en_FWD-SPONT	Ht_c_en		zeroCost
RXN-Ht_c_en_REV-SPONT	Ht_c_en		zeroCost
RXN-Ht_c_g_FWD-SPONT	Ht_c_g		zeroCost
RXN-Ht_c_g_REV-SPONT	Ht_c_g		zeroCost
RXN-Ht_c_gm_FWD-SPONT	Ht_c_gm		zeroCost
RXN-Ht_c_gm_REV-SPONT	Ht_c_gm		zeroCost
RXN-Ht_c_l_FWD-SPONT	Ht_c_l		zeroCost
RXN-Ht_c_l_REV-SPONT	Ht_c_l		zeroCost
RXN-Ht_c_m_FWD-SPONT	Ht_c_m		zeroCost
RXN-Ht_c_n_FWD-SPONT	Ht_c_n		zeroCost
RXN-Ht_c_n_REV-SPONT	Ht_c_n		zeroCost
RXN-Ht_c_r_FWD-SPONT	Ht_c_r		zeroCost
RXN-Ht_c_r_REV-SPONT	Ht_c_r		zeroCost
RXN-Ht_c_rm_FWD-SPONT	Ht_c_rm		zeroCost
RXN-Ht_c_rm_REV-SPONT	Ht_c_rm		zeroCost
RXN-Ht_c_v_FWD-SPONT	Ht_c_v		zeroCost
RXN-Ht_c_v_REV-SPONT	Ht_c_v		zeroCost
RXN-Ht_c_vm_FWD-SPONT	Ht_c_vm		zeroCost
RXN-Ht_c_vm_REV-SPONT	Ht_c_vm		zeroCost
RXN-Ht_c_x_FWD-SPONT	Ht_c_x		zeroCost
RXN-Ht_c_x_REV-SPONT	Ht_c_x		zeroCost
RXN-Ht_m_mm_FWD-SPONT	Ht_m_mm		zeroCost
RXN-Ht_m_mm_REV-SPONT	Ht_m_mm		zeroCost
RXN-IAMACt_c_e_FWD-SPONT	IAMACt_c_e		zeroCost
RXN-IAMOHt_c_e_FWD-SPONT	IAMOHt_c_e		zeroCost
RXN-IAMOHt_c_e_REV-SPONT	IAMOHt_c_e		zeroCost
RXN-IAMOHt_c_m_FWD-SPONT	IAMOHt_c_m		zeroCost
RXN-IAMOHt_c_m_REV-SPONT	IAMOHt_c_m		zeroCost
RXN-IBTALDt_c_e_FWD-SPONT	IBTALDt_c_e		zeroCost
RXN-IBTALDt_c_e_REV-SPONT	IBTALDt_c_e		zeroCost
RXN-IBTALDt_c_m_FWD-SPONT	IBTALDt_c_m		zeroCost
RXN-IBTALDt_c_m_REV-SPONT	IBTALDt_c_m		zeroCost
RXN-IBUTACt_c_e_FWD-SPONT	IBUTACt_c_e		zeroCost
RXN-IBUTOHt_c_e_FWD-SPONT	IBUTOHt_c_e		zeroCost
RXN-IBUTOHt_c_e_REV-SPONT	IBUTOHt_c_e		zeroCost
RXN-IBUTOHt_c_m_FWD-SPONT	IBUTOHt_c_m		zeroCost
RXN-IBUTOHt_c_m_REV-SPONT	IBUTOHt_c_m		zeroCost
RXN-ICDHx_m_FWD-rt3313rt3314	ICDHx_m	rt3313rt3314	rt3313:1,rt3314:1
RXN-ICDHyi_m_FWD-rt2761	ICDHyi_m	rt2761	rt2761:1
RXN-ICL_1_c_FWD-rt5654	ICL_1_c	rt5654	rt5654:1
RXN-ICOSCOAt_c_en_FWD-SPONT	ICOSCOAt_c_en		zeroCost
RXN-ICOSCOAt_c_en_REV-SPONT	ICOSCOAt_c_en		zeroCost
RXN-ICOSCOAt_c_rm_FWD-SPONT	ICOSCOAt_c_rm		zeroCost
RXN-ICOSCOAt_c_rm_REV-SPONT	ICOSCOAt_c_rm		zeroCost
RXN-ID3ACALDt_c_e_FWD-SPONT	ID3ACALDt_c_e		zeroCost
RXN-ID3ACALDt_c_e_REV-SPONT	ID3ACALDt_c_e		zeroCost
RXN-ID3ACALDt_c_m_FWD-SPONT	ID3ACALDt_c_m		zeroCost
RXN-ID3ACALDt_c_m_REV-SPONT	ID3ACALDt_c_m		zeroCost
RXN-IG3PS_c_FWD-rt0716	IG3PS_c	rt0716	rt0716:1
RXN-IGPDH_c_FWD-rt0339	IGPDH_c	rt0339	rt0339:1
RXN-IGPS_c_FWD-rt8196	IGPS_c	rt8196	rt8196:1
RXN-ILETA_c_FWD-rt5646	ILETA_c	rt5646	rt5646:1
RXN-ILETA_c_FWD-rt6485	ILETA_c	rt6485	rt6485:1
RXN-ILETA_c_REV-rt5646	ILETA_c	rt5646	rt5646:1
RXN-ILETA_c_REV-rt6485	ILETA_c	rt6485	rt6485:1
RXN-ILETA_m_FWD-rt6242	ILETA_m	rt6242	rt6242:1
RXN-ILETA_m_REV-rt6242	ILETA_m	rt6242	rt6242:1
RXN-ILETRS_c_FWD-rt5078	ILETRS_c	rt5078	rt5078:1
RXN-ILETRS_m_FWD-rt7188	ILETRS_m	rt7188	rt7188:1
RXN-ILEt_c_m_FWD-SPONT	ILEt_c_m		zeroCost
RXN-ILEt_c_v_FWD-rt6501	ILEt_c_v	rt6501	rt6501:1
RXN-ILEt_c_v_REV-rt6501	ILEt_c_v	rt6501	rt6501:1
RXN-ILEtpa_v_FWD-rt7819	ILEtpa_v	rt7819	rt7819:1
RXN-IMPC_c_FWD-rt4053	IMPC_c	rt4053	rt4053:1
RXN-IMPC_c_REV-rt4053	IMPC_c	rt4053	rt4053:1
RXN-IMPD_c_FWD-rt0027	IMPD_c	rt0027	rt0027:1
RXN-IND3ACt_c_m_FWD-SPONT	IND3ACt_c_m		zeroCost
RXN-IND3ACt_c_m_REV-SPONT	IND3ACt_c_m		zeroCost
RXN-IND3ETHt_c_e_FWD-SPONT	IND3ETHt_c_e		zeroCost
RXN-IND3ETHt_c_e_REV-SPONT	IND3ETHt_c_e		zeroCost
RXN-IND3ETHt_c_m_FWD-SPONT	IND3ETHt_c_m		zeroCost
RXN-IND3ETHt_c_m_REV-SPONT	IND3ETHt_c_m		zeroCost
RXN-INDPYRD_c_FWD-rt7423	INDPYRD_c	rt7423	rt7423:1
RXN-INO3GALT_c_FWD-rt5713	INO3GALT_c	rt5713	rt5713:1
RXN-INO3GALT_c_FWD-rt5966	INO3GALT_c	rt5966	rt5966:1
RXN-INO3GALT_c_REV-rt5713	INO3GALT_c	rt5713	rt5713:1
RXN-INO3GALT_c_REV-rt5966	INO3GALT_c	rt5966	rt5966:1
RXN-INOSHP3H_v_FWD-rt2517	INOSHP3H_v	rt2517	rt2517:1
RXN-INOSHPt_c_n_FWD-SPONT	INOSHPt_c_n		zeroCost
RXN-INOSHPt_c_n_REV-SPONT	INOSHPt_c_n		zeroCost
RXN-INOSTt_c_rm_FWD-SPONT	INOSTt_c_rm		zeroCost
RXN-INOSTt_c_rm_REV-SPONT	INOSTt_c_rm		zeroCost
RXN-INOSTtps_e_FWD-rt0734	INOSTtps_e	rt0734	rt0734:1
RXN-INOSTtps_e_FWD-rt4674	INOSTtps_e	rt4674	rt4674:1
RXN-INSK_c_FWD-SPONT	INSK_c		zeroCost
RXN-INSt_c_e_FWD-SPONT	INSt_c_e		zeroCost
RXN-IPCS_g_FWD-rt4559	IPCS_g	rt4559	rt4559:1
RXN-IPCt_g_r_FWD-SPONT	IPCt_g_r		zeroCost
RXN-IPCt_g_r_REV-SPONT	IPCt_g_r		zeroCost
RXN-IPDDI_c_FWD-rt7835	IPDDI_c	rt7835	rt7835:1
RXN-IPDDI_c_REV-rt7835	IPDDI_c	rt7835	rt7835:1
RXN-IPDPt_c_l_FWD-SPONT	IPDPt_c_l		zeroCost
RXN-IPDPt_c_l_REV-SPONT	IPDPt_c_l		zeroCost
RXN-IPDPt_c_m_FWD-SPONT	IPDPt_c_m		zeroCost
RXN-IPDPt_c_m_REV-SPONT	IPDPt_c_m		zeroCost
RXN-IPK2_n_FWD-rt4892	IPK2_n	rt4892	rt4892:1
RXN-IPK3_n_FWD-rt4892	IPK3_n	rt4892	rt4892:1
RXN-IPK4_n_FWD-rt4892	IPK4_n	rt4892	rt4892:1
RXN-IPK5_n_FWD-rt4892	IPK5_n	rt4892	rt4892:1
RXN-IPMD_c_FWD-rt5526	IPMD_c	rt5526	rt5526:1
RXN-IPPMIa_c_FWD-rt6546	IPPMIa_c	rt6546	rt6546:1
RXN-IPPMIa_c_REV-rt6546	IPPMIa_c	rt6546	rt6546:1
RXN-IPPMIb_c_FWD-rt6546	IPPMIb_c	rt6546	rt6546:1
RXN-IPPMIb_c_REV-rt6546	IPPMIb_c	rt6546	rt6546:1
RXN-IPPS_c_FWD-rt7120	IPPS_c	rt7120	rt7120:1
RXN-IPPYP1_c_FWD-rt1395	IPPYP1_c	rt1395	rt1395:1
RXN-IPPYP2_c_FWD-rt1973	IPPYP2_c	rt1973	rt1973:1
RXN-IPPYP2_c_REV-rt1973	IPPYP2_c	rt1973	rt1973:1
RXN-IPPYP3_c_FWD-rt1973	IPPYP3_c	rt1973	rt1973:1
RXN-IPPYP3_c_REV-rt1973	IPPYP3_c	rt1973	rt1973:1
RXN-IPPYP4_c_FWD-rt1395	IPPYP4_c	rt1395	rt1395:1
RXN-IPT_g_FWD-rt4804	IPT_g	rt4804	rt4804:1
RXN-ITCOAL_m_FWD-rt7599rt7776	ITCOAL_m	rt7599rt7776	rt7599:1,rt7776:1
RXN-ITCOAL_m_REV-rt7599rt7776	ITCOAL_m	rt7599rt7776	rt7599:1,rt7776:1
RXN-KARA1i_m_FWD-rt0808	KARA1i_m	rt0808	rt0808:1
RXN-KARA2i_m_FWD-rt0808	KARA2i_m	rt0808	rt0808:1
RXN-KYN3OX_c_FWD-rt0899	KYN3OX_c	rt0899	rt0899:1
RXN-KYNAT2_c_FWD-rt0172	KYNAT2_c	rt0172	rt0172:1
RXN-KYNAT2_c_FWD-rt4039	KYNAT2_c	rt4039	rt4039:1
RXN-KYNAT2_c_REV-rt0172	KYNAT2_c	rt0172	rt0172:1
RXN-KYNAT2_c_REV-rt4039	KYNAT2_c	rt4039	rt4039:1
RXN-KYN_c_FWD-rt0357	KYN_c	rt0357	rt0357:1
RXN-Kt_c_e_FWD-SPONT	Kt_c_e		zeroCost
RXN-Kt_c_m_FWD-rt7131	Kt_c_m	rt7131	rt7131:1
RXN-Kt_c_m_REV-rt7131	Kt_c_m	rt7131	rt7131:1
RXN-Ktps_e_FWD-rt2101	Ktps_e	rt2101	rt2101:1
RXN-Ktps_e_REV-rt2101	Ktps_e	rt2101	rt2101:1
RXN-LACDtps_c_FWD-rt1816	LACDtps_c	rt1816	rt1816:1
RXN-LACDtps_c_REV-rt1816	LACDtps_c	rt1816	rt1816:1
RXN-LACLtps_c_FWD-rt1816	LACLtps_c	rt1816	rt1816:1
RXN-LACPYRt_c_m_FWD-SPONT	LACPYRt_c_m		zeroCost
RXN-LACPYRt_c_m_REV-SPONT	LACPYRt_c_m		zeroCost
RXN-LACt_c_m_FWD-rt1816	LACt_c_m	rt1816	rt1816:1
RXN-LACt_c_m_REV-rt1816	LACt_c_m	rt1816	rt1816:1
RXN-LACtps_m_FWD-SPONT	LACtps_m		zeroCost
RXN-LALDO3_c_FWD-rt3783	LALDO3_c	rt3783	rt3783:1
RXN-LANOSTt_c_e_FWD-rt6543	LANOSTt_c_e	rt6543	rt6543:1
RXN-LANOSTt_c_e_REV-rt6543	LANOSTt_c_e	rt6543	rt6543:1
RXN-LANOSTt_c_rm_FWD-SPONT	LANOSTt_c_rm		zeroCost
RXN-LANOSTt_c_rm_REV-SPONT	LANOSTt_c_rm		zeroCost
RXN-LANOSTt_l_rm_FWD-SPONT	LANOSTt_l_rm		zeroCost
RXN-LANOSTt_l_rm_REV-SPONT	LANOSTt_l_rm		zeroCost
RXN-LCADi_c_FWD-rt3783	LCADi_c	rt3783	rt3783:1
RXN-LCYSTAT_c_FWD-rt1784	LCYSTAT_c	rt1784	rt1784:1
RXN-LCYSTAT_c_REV-rt1784	LCYSTAT_c	rt1784	rt1784:1
RXN-LDH_L_x_FWD-rt5258	LDH_L_x	rt5258	rt5258:1
RXN-LEUTA_c_FWD-rt5646	LEUTA_c	rt5646	rt5646:1
RXN-LEUTA_c_FWD-rt6485	LEUTA_c	rt6485	rt6485:1
RXN-LEUTA_c_REV-rt5646	LEUTA_c	rt5646	rt5646:1
RXN-LEUTA_c_REV-rt6485	LEUTA_c	rt6485	rt6485:1
RXN-LEUTA_m_FWD-rt6242	LEUTA_m	rt6242	rt6242:1
RXN-LEUTA_m_REV-rt6242	LEUTA_m	rt6242	rt6242:1
RXN-LEUTRS_c_FWD-rt1776	LEUTRS_c	rt1776	rt1776:1
RXN-LEUt_c_v_FWD-rt6501	LEUt_c_v	rt6501	rt6501:1
RXN-LEUt_c_v_REV-rt6501	LEUt_c_v	rt6501	rt6501:1
RXN-LEUtpa_v_FWD-rt7819	LEUtpa_v	rt7819	rt7819:1
RXN-LGTHL_c_FWD-rt4897	LGTHL_c	rt4897	rt4897:1
RXN-LGTHL_c_FWD-rt8152	LGTHL_c	rt8152	rt8152:1
RXN-LINOCOAt_c_l_FWD-SPONT	LINOCOAt_c_l		zeroCost
RXN-LINOCOAt_c_l_REV-SPONT	LINOCOAt_c_l		zeroCost
RXN-LINOCOAt_c_rm_FWD-SPONT	LINOCOAt_c_rm		zeroCost
RXN-LINOCOAt_c_rm_REV-SPONT	LINOCOAt_c_rm		zeroCost
RXN-LINOEAt_c_l_FWD-SPONT	LINOEAt_c_l		zeroCost
RXN-LINOEAt_c_l_REV-SPONT	LINOEAt_c_l		zeroCost
RXN-LINOLENt_c_l_FWD-SPONT	LINOLENt_c_l		zeroCost
RXN-LINOLENt_c_l_REV-SPONT	LINOLENt_c_l		zeroCost
RXN-LINOLNCOAt_c_l_FWD-SPONT	LINOLNCOAt_c_l		zeroCost
RXN-LINOLNCOAt_c_l_REV-SPONT	LINOLNCOAt_c_l		zeroCost
RXN-LINOLNCOAt_c_rm_FWD-SPONT	LINOLNCOAt_c_rm		zeroCost
RXN-LINOLNCOAt_c_rm_REV-SPONT	LINOLNCOAt_c_rm		zeroCost
RXN-LIPOCT_m_FWD-rt8488	LIPOCT_m	rt8488	rt8488:1
RXN-LLFC2O_c_FWD-rt0745	LLFC2O_c	rt0745	rt0745:1
RXN-LLFC2O_c_FWD-rt8239	LLFC2O_c	rt8239	rt8239:1
RXN-LNS14DMy_c_FWD-rt4475rt4918	LNS14DMy_c	rt4475rt4918	rt4475:1,rt4918:1
RXN-LNSTLS_c_FWD-rt0872	LNSTLS_c	rt0872	rt0872:1
RXN-LPAP_vm_FWD-rt4719	LPAP_vm	rt4719	rt4719:1
RXN-LPCAT_mm_FWD-rt8106	LPCAT_mm	rt8106	rt8106:1
RXN-LPIAT_rm_FWD-rt1153	LPIAT_rm	rt1153	rt1153:1
RXN-LSERDHi_c_FWD-rt1844	LSERDHi_c	rt1844	rt1844:1
RXN-LTA4H2_c_FWD-rt2643	LTA4H2_c	rt2643	rt2643:1
RXN-LTA4H2_c_REV-rt2643	LTA4H2_c	rt2643	rt2643:1
RXN-LTA4H2_n_FWD-rt2643	LTA4H2_n	rt2643	rt2643:1
RXN-LTA4H2_n_REV-rt2643	LTA4H2_n	rt2643	rt2643:1
RXN-LTA4H3_c_FWD-rt2643	LTA4H3_c	rt2643	rt2643:1
RXN-LTA4H3_c_REV-rt2643	LTA4H3_c	rt2643	rt2643:1
RXN-LTA4H3_n_FWD-rt2643	LTA4H3_n	rt2643	rt2643:1
RXN-LTA4H3_n_REV-rt2643	LTA4H3_n	rt2643	rt2643:1
RXN-LTA4H_c_FWD-rt2643	LTA4H_c	rt2643	rt2643:1
RXN-LTA4H_c_REV-rt2643	LTA4H_c	rt2643	rt2643:1
RXN-LTA4H_n_FWD-rt2643	LTA4H_n	rt2643	rt2643:1
RXN-LTA4H_n_REV-rt2643	LTA4H_n	rt2643	rt2643:1
RXN-LYSN6MOX_c_FWD-rt2880	LYSN6MOX_c	rt2880	rt2880:1
RXN-LYSTRS_c_FWD-rt3577	LYSTRS_c	rt3577	rt3577:1
RXN-LYSt_c_m_FWD-SPONT	LYSt_c_m		zeroCost
RXN-LYStpa_v_FWD-rt0111	LYStpa_v	rt0111	rt0111:1
RXN-LYStpa_v_FWD-rt1949	LYStpa_v	rt1949	rt1949:1
RXN-LYStps_e_FWD-rt5861	LYStps_e	rt5861	rt5861:1
RXN-LYStps_e_REV-rt5861	LYStps_e	rt5861	rt5861:1
RXN-M1PS_c_FWD-rt1768	M1PS_c	rt1768	rt1768:1
RXN-MACACI_c_FWD-rt0063	MACACI_c	rt0063	rt0063:1
RXN-MACACI_c_FWD-rt3852	MACACI_c	rt3852	rt3852:1
RXN-MACACI_c_REV-rt0063	MACACI_c	rt0063	rt0063:1
RXN-MACACI_c_REV-rt3852	MACACI_c	rt3852	rt3852:1
RXN-MAGL_l_FWD-rt1360	MAGL_l	rt1360	rt1360:1
RXN-MAGL_m_FWD-UNKNOWN	MAGL_m	UNKNOWN	zeroCost
RXN-MALCOAt_c_rm_FWD-SPONT	MALCOAt_c_rm		zeroCost
RXN-MALCOAt_c_rm_REV-SPONT	MALCOAt_c_rm		zeroCost
RXN-MALOAAta_x_FWD-SPONT	MALOAAta_x		zeroCost
RXN-MALOAAta_x_REV-SPONT	MALOAAta_x		zeroCost
RXN-MALS_c_FWD-rt1089	MALS_c	rt1089	rt1089:1
RXN-MALT_c_FWD-rt0767	MALT_c	rt0767	rt0767:1
RXN-MALTtps_e_FWD-rt0769	MALTtps_e	rt0769	rt0769:1
RXN-MALt2_m_FWD-rt5142	MALt2_m	rt5142	rt5142:1
RXN-MALt_c_e_FWD-SPONT	MALt_c_e		zeroCost
RXN-MALt_c_e_REV-SPONT	MALt_c_e		zeroCost
RXN-MAN1PT_c_FWD-rt6588	MAN1PT_c	rt6588	rt6588:1
RXN-MAN6PI_c_FWD-rt0239	MAN6PI_c	rt0239	rt0239:1
RXN-MAN6PI_c_REV-rt0239	MAN6PI_c	rt0239	rt0239:1
RXN-MANNAN14H_c_FWD-rt0045	MANNAN14H_c	rt0045	rt0045:1
RXN-MANNANH_c_FWD-rt2404	MANNANH_c	rt2404	rt2404:1
RXN-MANNANH_c_REV-rt2404	MANNANH_c	rt2404	rt2404:1
RXN-MANNANH_e_FWD-rt0564	MANNANH_e	rt0564	rt0564:1
RXN-MANNANH_e_FWD-rt2416	MANNANH_e	rt2416	rt2416:1
RXN-MANNANH_e_FWD-rt2418	MANNANH_e	rt2418	rt2418:1
RXN-MANNANH_e_FWD-rt6980	MANNANH_e	rt6980	rt6980:1
RXN-MANNANH_e_FWD-rt7383	MANNANH_e	rt7383	rt7383:1
RXN-MANNANH_e_REV-rt0564	MANNANH_e	rt0564	rt0564:1
RXN-MANNANH_e_REV-rt2416	MANNANH_e	rt2416	rt2416:1
RXN-MANNANH_e_REV-rt2418	MANNANH_e	rt2418	rt2418:1
RXN-MANNANH_e_REV-rt6980	MANNANH_e	rt6980	rt6980:1
RXN-MANNANH_e_REV-rt7383	MANNANH_e	rt7383	rt7383:1
RXN-MANNANt_c_r_FWD-SPONT	MANNANt_c_r		zeroCost
RXN-MANNANt_c_r_REV-SPONT	MANNANt_c_r		zeroCost
RXN-MANt_c_g_FWD-SPONT	MANt_c_g		zeroCost
RXN-MANt_c_g_REV-SPONT	MANt_c_g		zeroCost
RXN-MANtps_e_FWD-rt1375	MANtps_e	rt1375	rt1375:1
RXN-MANtps_e_FWD-rt1480	MANtps_e	rt1480	rt1480:1
RXN-MANtps_e_FWD-rt2496	MANtps_e	rt2496	rt2496:1
